’	'	ἒ	e)\	x--------
ἅπανθ’	a(/panq'	ἅπας	a(/pas	a-d---nv-
ἅπανθ’	a(/panq'	ἅπας	a(/pas	a-d---na-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nn-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nv-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---na-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-s---ma-
ἅπαντας	a(/pantas	ἅπας	a(/pas	a-p---ma-
ἅπαντες	a(/pantes	ἅπας	a(/pas	a-p---mn-
ἅπαντες	a(/pantes	ἅπας	a(/pas	a-p---mv-
ἅπαντά	a(/panta/	ἅπας	a(/pas	a-p---nn-
ἅπαντά	a(/panta/	ἅπας	a(/pas	a-p---nv-
ἅπαντά	a(/panta/	ἅπας	a(/pas	a-p---na-
ἅπαντά	a(/panta/	ἅπας	a(/pas	a-s---ma-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-p---nn-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-p---nv-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-p---na-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-s---ma-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-s---md-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-s---nd-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---mn-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---mv-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---ma-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---nn-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---nv-
ἅπαντ’	a(/pant'	ἅπας	a(/pas	a-d---na-
ἅπασα	a(/pasa	ἅπας	a(/pas	a-s---fn-
ἅπασα	a(/pasa	ἅπας	a(/pas	a-s---fv-
ἅπασαν	a(/pasan	ἅπας	a(/pas	a-s---fa-
ἅπασι	a(/pasi	ἅπας	a(/pas	a-p---md-
ἅπασι	a(/pasi	ἅπας	a(/pas	a-p---nd-
ἅπασιν	a(/pasin	ἅπας	a(/pas	a-p---md-
ἅπασιν	a(/pasin	ἅπας	a(/pas	a-p---nd-
ἅπερ	a(/per	ὁ	o(	l-s---fn-
ἅπερ	a(/per	ὅς	o(/s	p-p---na-
ἅπερ	a(/per	ὅς	o(/s	p-p---nn-
ἅπερ	a(/per	ὅς	o(/s	p-d---fa-
ἅπερ	a(/per	ὅς	o(/s	p-d---fn-
ἅπερ	a(/per	ὅς	o(/s	p-s---fn-
ἅπτεσθαι	a(/ptesqai	ἅπτω	a(/ptw	v--pne---
ἅς	a(/s	ὅς	o(/s	p-p---fa-
ἅτε	a(/te	ἅτε	a(/te	d--------
ἅττε	a(/tte	ἀίσσω	a)i/ssw	v2spma---
ἆρα	a)=ra	ἆρα	a)=ra	x--------
ἆρα	a)=ra	αἴρω	ai)/rw	v1saia---
ἆρα	a)=ra	αἴρω	ai)/rw	v1saia---
ἆρά	a)=ra/	ἆρα	a)=ra	x--------
ἆρά	a)=ra/	αἴρω	ai)/rw	v1saia---
ἆρά	a)=ra/	αἴρω	ai)/rw	v1saia---
Ἀγύρριον	*)agu/rrion	Ἀγύρριος	*)agu/rrios	n-s---ma-
Ἀγύρριος	*)agu/rrios	Ἀγύρριος	*)agu/rrios	n-s---mn-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναια	*)aqh/naia	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιον	*)aqh/naion	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιος	*)aqh/naios	n-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---fg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---ng-
Ἀμύνων	*)amu/nwn	Ἀμύνων	*)amu/nwn	n-s---mn-
Ἀμύνων	*)amu/nwn	ἀμύνω	a)mu/nw	v-sppamn-
Ἀναφλύστιον	*)anaflu/stion	Ἀναφλύστιος	*)anaflu/stios	a-s---ma-
Ἀναφλύστιον	*)anaflu/stion	Ἀναφλύστιος	*)anaflu/stios	a-s---nn-
Ἀναφλύστιον	*)anaflu/stion	Ἀναφλύστιος	*)anaflu/stios	a-s---nv-
Ἀναφλύστιον	*)anaflu/stion	Ἀναφλύστιος	*)anaflu/stios	a-s---na-
Ἀντισθένη	*)antisqe/nh	Ἀντισθένης	*)antisqe/nhs	n-d---mn-
Ἀντισθένη	*)antisqe/nh	Ἀντισθένης	*)antisqe/nhs	n-d---mv-
Ἀντισθένη	*)antisqe/nh	Ἀντισθένης	*)antisqe/nhs	n-d---ma-
Ἀντισθένη	*)antisqe/nh	Ἀντισθένης	*)antisqe/nhs	n-s---ma-
Ἀντισθένης	*)antisqe/nhs	Ἀντισθένης	*)antisqe/nhs	n-p---ma-
Ἀντισθένης	*)antisqe/nhs	Ἀντισθένης	*)antisqe/nhs	n-p---mn-
Ἀντισθένης	*)antisqe/nhs	Ἀντισθένης	*)antisqe/nhs	n-p---mv-
Ἀντισθένης	*)antisqe/nhs	Ἀντισθένης	*)antisqe/nhs	n-s---mn-
Ἀντίλοχ’	*)anti/lox'	Ἀντίλοχος	*)anti/loxos	n-s---mv-
Ἀπόλλω	*)apo/llw	Ἀπόλλων	*)apo/llwn	n-s---mn-
Ἀπόλλω	*)apo/llw	ἀπολούω	a)polou/w	v3siia---
Ἀργεῖος	*)argei=os	Ἀργεῖος	*)argei=os	a-s---mn-
Ἀρίστυλλος	*)ari/stullos	Ἀρίστυλλος	*)ari/stullos	n-s---mn-
Ἀρίφραδες	*)ari/frades	Ἀριφράδης	*)arifra/dhs	n-s---mv-
Ἀφροδίτην	*)afrodi/thn	Ἀφροδίτη	*)afrodi/th	n-s---fa-
Ἀφροδίτην	*)afrodi/thn	Ἀφροδίτη	*)afrodi/th	n-s---fa-
Ἀφροδίτης	*)afrodi/ths	Ἀφροδίτη	*)afrodi/th	n-s---fg-
Ἀφροδίτης	*)afrodi/ths	Ἀφροδίτη	*)afrodi/th	n-s---fg-
Ἁρμοδίῳ	*(armodi/w|	Ἁρμόδιος	*(armo/dios	n-s---md-
Ἁρμοδίῳ	*(armodi/w|	ἁρμόδιος	a(rmo/dios	a-s---md-
Ἁρμοδίῳ	*(armodi/w|	ἁρμόδιος	a(rmo/dios	a-s---nd-
Ἄρτεμιν	*)/artemin	Ἄρτεμις	*)/artemis	n-s---fa-
ἐβουλόμην	e)boulo/mhn	βούλομαι	bou/lomai	v1siie---
ἐγγυητάς	e)gguhta/s	ἐγγυητής	e)gguhth/s	n-p---ma-
ἐγγυητάς	e)gguhta/s	ἐγγυητής	e)gguhth/s	n-s---mn-
ἐγγυητάς	e)gguhta/s	ἐγγυητός	e)gguhto/s	a-p---fa-
ἐγγύς	e)ggu/s	ἐγγύς	e)ggu/s	d--------
ἐγείρειν	e)gei/rein	ἐγείρω	e)gei/rw	v--pna---
ἐγκαθεζώμεσθα	e)gkaqezw/mesqa	ἐγκαθέζομαι	e)gkaqe/zomai	v1ppsm---
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-sapafn-
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-sapafv-
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-papamd-
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-papand-
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-papafn-
ἐγκλῄσασ’	e)gklh/|sas'	ἐγκλείω	e)gklei/w	v-papafv-
ἐγκονῶμεν	e)gkonw=men	ἐγκονέω	e)gkone/w	v1ppsa---
ἐγκονῶμεν	e)gkonw=men	ἐγκονέω	e)gkone/w	v1ppsa---
ἐγένετ’	e)ge/net'	γίγνομαι	gi/gnomai	v3saim---
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mv-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fv-
ἐγᾦδα	e)gw)=|da	οἶδα	oi)=da	v1sria---
ἐδεῖτο	e)dei=to	δέομαι	de/omai	v3siie---
ἐδεῖτο	e)dei=to	δέω1	de/w1	v3siie---
ἐδεῖτο	e)dei=to	δέω2	de/w2	v3siie---
ἐδυνάμην	e)duna/mhn	δύναμαι	du/namai	v1siie---
ἐδάνεισ’	e)da/neis'	δανείζω	danei/zw	v1saia---
ἐδάνεισ’	e)da/neis'	δανείζω	danei/zw	v3saia---
ἐδόκει	e)do/kei	δοκέω	doke/w	v3siia---
ἐζητημένον	e)zhthme/non	ζητέω	zhte/w	v-srpema-
ἐζητημένον	e)zhthme/non	ζητέω	zhte/w	v-srpenn-
ἐζητημένον	e)zhthme/non	ζητέω	zhte/w	v-srpenv-
ἐζητημένον	e)zhthme/non	ζητέω	zhte/w	v-srpena-
ἐθελήσουσιν	e)qelh/sousin	ἐθέλω	e)qe/lw	v3pasa---
ἐθελήσουσιν	e)qelh/sousin	ἐθέλω	e)qe/lw	v-pfpamd-
ἐθελήσουσιν	e)qelh/sousin	ἐθέλω	e)qe/lw	v-pfpand-
ἐθελήσουσιν	e)qelh/sousin	ἐθέλω	e)qe/lw	v3pfia---
ἐθεᾶσθ’	e)qea=sq'	θεάομαι	qea/omai	v2piie---
ἐθεᾶσθ’	e)qea=sq'	θεάω	qea/w	v2piie---
ἐθορύβησαν	e)qoru/bhsan	θορυβέω	qorube/w	v3paia---
ἐθέλοι	e)qe/loi	ἐθέλω	e)qe/lw	v3spoa---
ἐθέλοντας	e)qe/lontas	ἐθέλω	e)qe/lw	v-pppama-
ἐθέμην	e)qe/mhn	τίθημι	ti/qhmi	v1saim---
ἐθίζου	e)qi/zou	ἐθίζω	e)qi/zw	v2spme---
ἐθίζου	e)qi/zou	ἐθίζω	e)qi/zw	v2siie---
ἐκ	e)k	ἐκ	e)k	r--------
ἐκαθήμην	e)kaqh/mhn	κατά-κάθημαι	kata/-ka/qhmai	v1siim---
ἐκβαλῶ	e)kbalw=	ἐκβάλλω	e)kba/llw	v1sfia---
ἐκβέβηκεν	e)kbe/bhken	ἐκβαίνω	e)kbai/nw	v3sria---
ἐκβέβηκεν	e)kbe/bhken	ἐκβαίνω	e)kbai/nw	v3plia---
ἐκδικάζομεν	e)kdika/zomen	ἐκδικάζω	e)kdika/zw	v1ppia---
ἐκδικάζομεν	e)kdika/zomen	ἐκδικάζω	e)kdika/zw	v1ppia---
ἐκδικάζομεν	e)kdika/zomen	ἐκδικάζω	e)kdika/zw	v1piia---
ἐκδικάζομεν	e)kdika/zomen	ἐκδικάζω	e)kdika/zw	v1piia---
ἐκδρᾶσα	e)kdra=sa	ἐκδιδράσκω	e)kdidra/skw	v-sapafn-
ἐκδρᾶσα	e)kdra=sa	ἐκδιδράσκω	e)kdidra/skw	v-sapafv-
ἐκείναις	e)kei/nais	ἐκεῖνος	e)kei=nos	n-p---fd-
ἐκείνην	e)kei/nhn	ἐκεῖνος	e)kei=nos	n-s---fa-
ἐκείνης	e)kei/nhs	ἐκεῖνος	e)kei=nos	n-s---fg-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---ng-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---mg-
ἐκείνου	e)kei/nou	κενόω	keno/w	v3siia---
ἐκείνους	e)kei/nous	ἐκεῖνος	e)kei=nos	n-p---ma-
ἐκείνους	e)kei/nous	κενόω	keno/w	v2siia---
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---ng-
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---fg-
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---mg-
ἐκείνων	e)kei/nwn	κενόω	keno/w	v3piia---
ἐκείνων	e)kei/nwn	κενόω	keno/w	v1siia---
ἐκεῖ	e)kei=	ἐκεῖ	e)kei=	d--------
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---nn-
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---nv-
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---na-
ἐκεῖνον	e)kei=non	ἐκεῖνος	e)kei=nos	n-s---ma-
ἐκεῖνος	e)kei=nos	ἐκεῖνος	e)kei=nos	n-s---mn-
ἐκεῖνά	e)kei=na/	ἐκεῖνος	e)kei=nos	n-p---nn-
ἐκεῖνά	e)kei=na/	ἐκεῖνος	e)kei=nos	n-p---nv-
ἐκεῖνά	e)kei=na/	ἐκεῖνος	e)kei=nos	n-p---na-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-p---nn-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-p---nv-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-p---na-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-s---nn-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-s---nv-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-s---na-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-s---mv-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-p---fn-
ἐκεῖν’	e)kei=n'	ἐκεῖνος	e)kei=nos	n-p---fv-
ἐκεῖσε	e)kei=se	ἐκεῖσε	e)kei=se	d--------
ἐκεῖσ’	e)kei=s'	ἐκεῖσε	e)kei=se	d--------
ἐκκαλέσωμαι	e)kkale/swmai	ἐκκαλέω	e)kkale/w	v1sasm---
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-sfpafn-
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-sfpafv-
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v3pasa---
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-pfpamd-
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-pfpand-
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v3pfia---
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-pfpafn-
ἐκκλησιάσουσ’	e)kklhsia/sous'	ἐκκλησιάζω	e)kklhsia/zw	v-pfpafv-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fn-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fv-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fa-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-s---fn-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-s---fv-
ἐκκλησίαισιν	e)kklhsi/aisin	ἐκκλησία	e)kklhsi/a	n-p---fd-
ἐκκλησίαν	e)kklhsi/an	ἐκκλησία	e)kklhsi/a	n-s---fa-
ἐκκλησίας	e)kklhsi/as	ἐκκλησία	e)kklhsi/a	n-p---fa-
ἐκκλησίας	e)kklhsi/as	ἐκκλησία	e)kklhsi/a	n-s---fg-
ἐκλεγομένας	e)klegome/nas	ἐκλέγω	e)kle/gw	v-pppefa-
ἐκλεγομένας	e)klegome/nas	ἐκλέγω	e)kle/gw	v-sppefg-
ἐκλέψατε	e)kle/yate	ἐκλέπω	e)kle/pw	v2pama---
ἐκλέψατε	e)kle/yate	ἐκλέπω	e)kle/pw	v2paia---
ἐκλέψατε	e)kle/yate	κλέπτω	kle/ptw	v2paia---
ἐκποδών	e)kpodw/n	ἐκποδών	e)kpodw/n	d--------
ἐκπέσοι	e)kpe/soi	ἐκπίτνω	e)kpi/tnw	v3saoa---
ἐκπύθωμαι	e)kpu/qwmai	ἐκπυνθάνομαι	e)kpunqa/nomai	v1sase---
ἐκπώματα	e)kpw/mata	ἔκπωμα	e)/kpwma	n-p---nn-
ἐκπώματα	e)kpw/mata	ἔκπωμα	e)/kpwma	n-p---nv-
ἐκπώματα	e)kpw/mata	ἔκπωμα	e)/kpwma	n-p---na-
ἐκτετρύπηκεν	e)ktetru/phken	ἐκ-τρυπάω	e)k-trupa/w	v3sria---
ἐκτετρύπηκεν	e)ktetru/phken	ἐκ-τρυπάω	e)k-trupa/w	v3plia---
ἐκτείνοντα	e)ktei/nonta	ἐκτείνω	e)ktei/nw	v-pppann-
ἐκτείνοντα	e)ktei/nonta	ἐκτείνω	e)ktei/nw	v-pppanv-
ἐκτείνοντα	e)ktei/nonta	ἐκτείνω	e)ktei/nw	v-pppana-
ἐκτείνοντα	e)ktei/nonta	ἐκτείνω	e)ktei/nw	v-sppama-
ἐκτείσει	e)ktei/sei	ἔκτεισις	e)/kteisis	n-d---fn-
ἐκτείσει	e)ktei/sei	ἔκτεισις	e)/kteisis	n-d---fv-
ἐκτείσει	e)ktei/sei	ἔκτεισις	e)/kteisis	n-d---fa-
ἐκτείσει	e)ktei/sei	ἔκτεισις	e)/kteisis	n-s---fd-
ἐκτείσει	e)ktei/sei	ἔκτεισις	e)/kteisis	n-s---fd-
ἐκτείσει	e)ktei/sei	ἐκτίνω	e)kti/nw	v3sasa---
ἐκτείσει	e)ktei/sei	ἐκτίνω	e)kti/nw	v2sfim---
ἐκτείσει	e)ktei/sei	ἐκτίνω	e)kti/nw	v3sfia---
ἐκτείσουσιν	e)ktei/sousin	ἐκτίνω	e)kti/nw	v3pasa---
ἐκτείσουσιν	e)ktei/sousin	ἐκτίνω	e)kti/nw	v-pfpamd-
ἐκτείσουσιν	e)ktei/sousin	ἐκτίνω	e)kti/nw	v-pfpand-
ἐκτείσουσιν	e)ktei/sousin	ἐκτίνω	e)kti/nw	v3pfia---
ἐκφοράν	e)kfora/n	ἐκφορά	e)kfora/	n-s---fa-
ἐκφέρειν	e)kfe/rein	ἐκφέρω	e)kfe/rw	v--pna---
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-sppafn-
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-sppafv-
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-pppamd-
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-pppand-
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v3ppia---
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-pppafn-
ἐκφέρουσ’	e)kfe/rous'	ἐκφέρω	e)kfe/rw	v-pppafv-
ἐκέλευε	e)ke/leue	κελεύω	keleu/w	v3siia---
ἐκέλευσάς	e)ke/leusa/s	κελεύω	keleu/w	v2saia---
ἐλαθείς	e)laqei/s	ἐλαύνω	e)lau/nw	v-sappmn-
ἐλαθείς	e)laqei/s	ἐλαύνω	e)lau/nw	v-sappmv-
ἐλαύνομεν	e)lau/nomen	ἐλαύνω	e)lau/nw	v1pasa---
ἐλαύνομεν	e)lau/nomen	ἐλαύνω	e)lau/nw	v1ppia---
ἐλαύνομεν	e)lau/nomen	ἐλαύνω	e)lau/nw	v1piia---
ἐλεγχθέν	e)legxqe/n	ἐλέγχω	e)le/gxw	v-sappnn-
ἐλεγχθέν	e)legxqe/n	ἐλέγχω	e)le/gxw	v-sappnv-
ἐλεγχθέν	e)legxqe/n	ἐλέγχω	e)le/gxw	v-sappna-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	a-p---fg-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	a-p---mg-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	a-p---ng-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	n-p---mg-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	n-p---fg-
ἐλευθέρων	e)leuqe/rwn	ἐλεύθερος	e)leu/qeros	n-p---ng-
ἐλευθέρων	e)leuqe/rwn	ἐλευθερόω	e)leuqero/w	v3piia---
ἐλευθέρων	e)leuqe/rwn	ἐλευθερόω	e)leuqero/w	v1siia---
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	x--------
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	a-p---ma-
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	x--------
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	n-p---ma-
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	n-p---fa-
ἐλευθέρως	e)leuqe/rws	ἐλευθερόω	e)leuqero/w	v2siia---
ἐλευθέρῳ	e)leuqe/rw|	ἐλεύθερος	e)leu/qeros	a-s---md-
ἐλευθέρῳ	e)leuqe/rw|	ἐλεύθερος	e)leu/qeros	a-s---nd-
ἐλευθέρῳ	e)leuqe/rw|	ἐλεύθερος	e)leu/qeros	n-s---md-
ἐλευθέρῳ	e)leuqe/rw|	ἐλεύθερος	e)leu/qeros	n-s---fd-
ἐλευθέρῳ	e)leuqe/rw|	ἐλεύθερος	e)leu/qeros	n-s---nd-
ἐλθοῦσα	e)lqou=sa	ἔρχομαι	e)/rxomai	v-sapafn-
ἐλθοῦσα	e)lqou=sa	ἔρχομαι	e)/rxomai	v-sapafv-
ἐλθόντα	e)lqo/nta	ἔρχομαι	e)/rxomai	v-papann-
ἐλθόντα	e)lqo/nta	ἔρχομαι	e)/rxomai	v-papanv-
ἐλθόντα	e)lqo/nta	ἔρχομαι	e)/rxomai	v-papana-
ἐλθόντα	e)lqo/nta	ἔρχομαι	e)/rxomai	v-sapama-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-papann-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-papanv-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-papana-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-sapama-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-sapamd-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-sapand-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapamn-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapamv-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapama-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapann-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapanv-
ἐλθόντ’	e)lqo/nt'	ἔρχομαι	e)/rxomai	v-dapana-
ἐλθών	e)lqw/n	ἔρχομαι	e)/rxomai	v-sapamn-
ἐλάας	e)la/as	ἐλαία	e)lai/a	n-p---fa-
ἐλάας	e)la/as	ἐλαία	e)lai/a	n-s---fg-
ἐλάας	e)la/as	ἐλαύνω	e)lau/nw	v2spia---
ἐλήλυθας	e)lh/luqas	ἔρχομαι	e)/rxomai	v2sria---
ἐμαυτοῦ	e)mautou=	ἐμαυτοῦ	e)mautou=	p-s---mg-
ἐμαυτοῦ	e)mautou=	ἐμαυτοῦ	e)mautou=	p-s---ng-
ἐμαυτήν	e)mauth/n	ἐμαυτοῦ	e)mautou=	p-s---fa-
ἐμαυτόν	e)mauto/n	ἐμαυτοῦ	e)mautou=	p-s---ma-
ἐμαυτόν	e)mauto/n	ἐμαυτοῦ	e)mautou=	p-s---na-
ἐμαῖς	e)mai=s	ἐμός	e)mo/s	a-p---fd-
ἐμβαλόντα	e)mbalo/nta	ἐμβάλλω	e)mba/llw	v-papann-
ἐμβαλόντα	e)mbalo/nta	ἐμβάλλω	e)mba/llw	v-papanv-
ἐμβαλόντα	e)mbalo/nta	ἐμβάλλω	e)mba/llw	v-papana-
ἐμβαλόντα	e)mbalo/nta	ἐμβάλλω	e)mba/llw	v-sapama-
ἐμβάδας	e)mba/das	ἐμβάς	e)mba/s	n-p---fa-
ἐμβάδ’	e)mba/d'	ἐμβάς	e)mba/s	n-s---fa-
ἐμβάδ’	e)mba/d'	ἐμβάς	e)mba/s	n-s---fd-
ἐμβάδ’	e)mba/d'	ἐμβάς	e)mba/s	n-d---fn-
ἐμβάδ’	e)mba/d'	ἐμβάς	e)mba/s	n-d---fv-
ἐμβάδ’	e)mba/d'	ἐμβάς	e)mba/s	n-d---fa-
ἐμβάς	e)mba/s	ἐμβάς	e)mba/s	n-s---fn-
ἐμβάς	e)mba/s	ἐμβαίνω	e)mbai/nw	v-sapamn-
ἐμβάς	e)mba/s	ἐμβαίνω	e)mbai/nw	v-sapamv-
ἐμβάσιν	e)mba/sin	ἐμβάς	e)mba/s	n-p---fd-
ἐμμελέστερον	e)mmele/steron	ἐμμελής	e)mmelh/s	x--------
ἐμμελέστερον	e)mmele/steron	ἐμμελής	e)mmelh/s	n-s---ma-
ἐμμελέστερον	e)mmele/steron	ἐμμελής	e)mmelh/s	n-s---nn-
ἐμμελέστερον	e)mmele/steron	ἐμμελής	e)mmelh/s	n-s---nv-
ἐμμελέστερον	e)mmele/steron	ἐμμελής	e)mmelh/s	n-s---na-
ἐμμένει	e)mme/nei	ἐμμένω	e)mme/nw	v2spie---
ἐμμένει	e)mme/nei	ἐμμένω	e)mme/nw	v3spia---
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---md-
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---fd-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mn-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mv-
ἐμούς	e)mou/s	ἐμός	e)mo/s	a-p---ma-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---mg-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---fg-
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2spme---
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2siie---
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---mg-
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---ng-
ἐμπεπωκότες	e)mpepwko/tes	ἐμπίνω	e)mpi/nw	v-prpamn-
ἐμπεπωκότες	e)mpepwko/tes	ἐμπίνω	e)mpi/nw	v-prpamv-
ἐμπλήμενος	e)mplh/menos	ἐμπίπλημι	e)mpi/plhmi	v-sapmmn-
ἐμπλήσετε	e)mplh/sete	ἐμπίπλημι	e)mpi/plhmi	v2pasa---
ἐμπλήσετε	e)mplh/sete	ἐμπίπλημι	e)mpi/plhmi	v2pfia---
ἐμπλήσετε	e)mplh/sete	ἐμπλέω	e)mple/w	v2pasa---
ἐμπλήσετε	e)mplh/sete	ἐμπλέω	e)mple/w	v2pfia---
ἐμποδών	e)mpodw/n	ἐμποδών	e)mpodw/n	d--------
ἐμποιεῖν	e)mpoiei=n	ἐμποιέω	e)mpoie/w	v--pna---
ἐμποιεῖν	e)mpoiei=n	ἐμποιέω	e)mpoie/w	v--pna---
