’	'	ἒ	e)\	x--------
ἐγκότους	e)gko/tous	ἔγκοτος	e)/gkotos	n-p---fa-
ἐγχρονισθεῖσαν	e)gxronisqei=san	ἐγχρονίζω	e)gxroni/zw	v-sappfa-
ἐγχρονισθεῖσαν	e)gxronisqei=san	ἐγχρονίζω	e)gxroni/zw	v-sappfa-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mv-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fv-
ἐθείραις	e)qei/rais	ἔθειρα	e)/qeira	n-p---fd-
ἐθηρεύθης	e)qhreu/qhs	θηρεύω	qhreu/w	v2saip---
ἐθρεψάμην	e)qreya/mhn	τρέφω	tre/fw	v1saim---
ἐκ	e)k	ἐκ	e)k	r--------
ἐκαίνισαν	e)kai/nisan	καινίζω	kaini/zw	v3paia---
ἐκβαλεῖν	e)kbalei=n	ἐκβάλλω	e)kba/llw	v--ana---
ἐκβαλεῖν	e)kbalei=n	ἐκβάλλω	e)kba/llw	v--fna---
ἐκδρακοντωθείς	e)kdrakontwqei/s	ἐκδρακοντόομαι	e)kdrakonto/omai	v-sapemn-
ἐκδρακοντωθείς	e)kdrakontwqei/s	ἐκδρακοντόομαι	e)kdrakonto/omai	v-sapemv-
ἐκδρακοντωθείς	e)kdrakontwqei/s	ἐκδρακοντόομαι	e)kdrakonto/omai	v-sappmn-
ἐκδρακοντωθείς	e)kdrakontwqei/s	ἐκδρακοντόομαι	e)kdrakonto/omai	v-sappmv-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---ng-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---mg-
ἐκείνου	e)kei/nou	κενόω	keno/w	v3siia---
ἐκείρατο	e)kei/rato	κείρω	kei/rw	v3saim---
ἐκεῖ	e)kei=	ἐκεῖ	e)kei=	d--------
ἐκεῖνος	e)kei=nos	ἐκεῖνος	e)kei=nos	n-s---mn-
ἐκλιπών	e)klipw/n	ἐκλείπω	e)klei/pw	v-sapamn-
ἐκπαγλουμένην	e)kpagloume/nhn	ἐκπαγλέομαι	e)kpagle/omai	v-sppefa-
ἐκποδών	e)kpodw/n	ἐκποδών	e)kpodw/n	d--------
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-pappnn-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-pappnv-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-pappna-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-sappma-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-sappmd-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-sappnd-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappmn-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappmv-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappma-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappnn-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappnv-
ἐκποθένθ’	e)kpoqe/nq'	ἐκπίνω	e)kpi/nw	v-dappna-
ἐκπέμψας	e)kpe/myas	ἐκπέμπω	e)kpe/mpw	v-sapamn-
ἐκπέμψας	e)kpe/myas	ἐκπέμπω	e)kpe/mpw	v-sapamv-
ἐκπέραμα	e)kpe/rama	ἐκπέραμα	e)kpe/rama	n-s---nn-
ἐκπέραμα	e)kpe/rama	ἐκπέραμα	e)kpe/rama	n-s---nv-
ἐκπέραμα	e)kpe/rama	ἐκπέραμα	e)kpe/rama	n-s---na-
ἐκτείναμεν	e)ktei/namen	ἐκτείνω	e)ktei/nw	v1paia---
ἐκτείναμεν	e)ktei/namen	κτείνω	ktei/nw	v1paia---
ἐκτείνατ’	e)ktei/nat'	ἐκτείνω	e)ktei/nw	v2pama---
ἐκτείνατ’	e)ktei/nat'	ἐκτείνω	e)ktei/nw	v3saim---
ἐκτείνατ’	e)ktei/nat'	ἐκτείνω	e)ktei/nw	v2paia---
ἐκτείνατ’	e)ktei/nat'	κτείνω	ktei/nw	v3saim---
ἐκτείνατ’	e)ktei/nat'	κτείνω	ktei/nw	v2paia---
ἐκτυφλωθέντες	e)ktuflwqe/ntes	ἐκτυφλόω	e)ktuflo/w	v-pappmn-
ἐκτυφλωθέντες	e)ktuflwqe/ntes	ἐκτυφλόω	e)ktuflo/w	v-pappmv-
ἐκτυφλωθέντες	e)ktuflwqe/ntes	ἐκτυφλόω	e)ktuflo/w	v-pappmn-
ἐκτυφλωθέντες	e)ktuflwqe/ntes	ἐκτυφλόω	e)ktuflo/w	v-pappmv-
ἐκτός	e)kto/s	ἐκτός	e)kto/s	d--------
ἐκφοραῖς	e)kforai=s	ἐκφορά	e)kfora/	n-p---fd-
ἐκφορᾷ	e)kfora=|	ἐκφορά	e)kfora/	n-s---fd-
ἐκχέας	e)kxe/as	ἐκχέω	e)kxe/w	v-sapamn-
ἐκχέας	e)kxe/as	ἐκχέω	e)kxe/w	v-sapamv-
ἐκχέασα	e)kxe/asa	ἐκχέω	e)kxe/w	v-sapafn-
ἐκχέασα	e)kxe/asa	ἐκχέω	e)kxe/w	v-sapafv-
ἐλαθῇ	e)laqh=|	ἐλαύνω	e)lau/nw	v3sasp---
ἐλατηρίοις	e)lathri/ois	ἐλατήριος	e)lath/rios	n-p---md-
ἐλατηρίοις	e)lathri/ois	ἐλατήριος	e)lath/rios	n-p---fd-
ἐλατηρίοις	e)lathri/ois	ἐλατήριος	e)lath/rios	n-p---nd-
ἐλαύνομαι	e)lau/nomai	ἐλαύνω	e)lau/nw	v1sasm---
ἐλαύνομαι	e)lau/nomai	ἐλαύνω	e)lau/nw	v1spie---
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-p---fa-
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-s---fg-
ἐλευθερίᾳ	e)leuqeri/a|	ἐλευθερία	e)leuqeri/a	n-p---fn-
ἐλευθερίᾳ	e)leuqeri/a|	ἐλευθερία	e)leuqeri/a	n-p---fv-
ἐλευθερίᾳ	e)leuqeri/a|	ἐλευθερία	e)leuqeri/a	n-s---fd-
ἐλευθερώσας	e)leuqerw/sas	ἐλευθερόω	e)leuqero/w	v-sapamn-
ἐλευθερώσας	e)leuqerw/sas	ἐλευθερόω	e)leuqero/w	v-sapamv-
ἐλευθέρου	e)leuqe/rou	ἐλεύθερος	e)leu/qeros	a-s---mg-
ἐλευθέρου	e)leuqe/rou	ἐλεύθερος	e)leu/qeros	a-s---ng-
ἐλευθέρου	e)leuqe/rou	ἐλεύθερος	e)leu/qeros	n-s---mg-
ἐλευθέρου	e)leuqe/rou	ἐλεύθερος	e)leu/qeros	n-s---fg-
ἐλευθέρου	e)leuqe/rou	ἐλεύθερος	e)leu/qeros	n-s---ng-
ἐλευθέρου	e)leuqe/rou	ἐλευθερόω	e)leuqero/w	v2spma---
ἐλευθέρου	e)leuqe/rou	ἐλευθερόω	e)leuqero/w	v3siia---
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---ma-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---nn-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---nv-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---na-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---ma-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---fa-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---nn-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---nv-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---na-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	a-s---ma-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	a-s---nn-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	a-s---nv-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	a-s---na-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	n-s---ma-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	n-s---fa-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	n-s---nn-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	n-s---nv-
ἐλεύθερόν	e)leu/qero/n	ἐλεύθερος	e)leu/qeros	n-s---na-
ἐλθεῖν	e)lqei=n	ἔρχομαι	e)/rxomai	v--ana---
ἐλθών	e)lqw/n	ἔρχομαι	e)/rxomai	v-sapamn-
ἐλπίδος	e)lpi/dos	ἐλπίς	e)lpi/s	n-s---fg-
ἐλπίς	e)lpi/s	ἐλπίς	e)lpi/s	n-s---fn-
ἐλπίσασα	e)lpi/sasa	ἐλπίζω	e)lpi/zw	v-sapafn-
ἐλπίσασα	e)lpi/sasa	ἐλπίζω	e)lpi/zw	v-sapafv-
ἐλπίσω	e)lpi/sw	ἐλπίζω	e)lpi/zw	v1sasa---
ἐλπίσω	e)lpi/sw	ἐλπίζω	e)lpi/zw	v1sfia---
ἐλπίσω	e)lpi/sw	ἐλπίζω	e)lpi/zw	v2saim---
ἐλέγξαι	e)le/gcai	ἐλέγχω	e)le/gxw	v--ana---
ἐλέγξαι	e)le/gcai	ἐλέγχω	e)le/gxw	v3saoa---
ἐμασχαλίσθη	e)masxali/sqh	μασχαλίζω	masxali/zw	v3saip---
ἐμμένει	e)mme/nei	ἐμμένω	e)mme/nw	v2spie---
ἐμμένει	e)mme/nei	ἐμμένω	e)mme/nw	v3spia---
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---md-
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---fd-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mn-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mv-
ἐμοῖς	e)moi=s	ἐμέω	e)me/w	v2sfoa---
ἐμοῖς	e)moi=s	ἐμέω	e)me/w	v2spoa---
ἐμοῖς	e)moi=s	ἐμός	e)mo/s	a-p---md-
ἐμοῖς	e)moi=s	ἐμός	e)mo/s	a-p---nd-
ἐμοῖσι	e)moi=si	ἐμέω	e)me/w	v-pfpamd-
ἐμοῖσι	e)moi=si	ἐμέω	e)me/w	v-pfpand-
ἐμοῖσι	e)moi=si	ἐμέω	e)me/w	v-pppamd-
ἐμοῖσι	e)moi=si	ἐμέω	e)me/w	v-pppand-
ἐμοῖσι	e)moi=si	ἐμός	e)mo/s	a-p---md-
ἐμοῖσι	e)moi=si	ἐμός	e)mo/s	a-p---nd-
ἐμοῖσιν	e)moi=sin	ἐμέω	e)me/w	v-pfpamd-
ἐμοῖσιν	e)moi=sin	ἐμέω	e)me/w	v-pfpand-
ἐμοῖσιν	e)moi=sin	ἐμέω	e)me/w	v-pppamd-
ἐμοῖσιν	e)moi=sin	ἐμέω	e)me/w	v-pppand-
ἐμοῖσιν	e)moi=sin	ἐμός	e)mo/s	a-p---md-
ἐμοῖσιν	e)moi=sin	ἐμός	e)mo/s	a-p---nd-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---mg-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---fg-
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2spme---
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2siie---
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---mg-
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---ng-
ἐμπρέπων	e)mpre/pwn	ἐμπρέπω	e)mpre/pw	v-sppamn-
ἐμπόρους	e)mpo/rous	ἔμπορος	e)/mporos	n-p---ma-
ἐμπόρους	e)mpo/rous	ἔμπορος	e)/mporos	n-p---fa-
ἐμπύροισι	e)mpu/roisi	ἔμπυρος	e)/mpuros	n-p---md-
ἐμπύροισι	e)mpu/roisi	ἔμπυρος	e)/mpuros	n-p---fd-
ἐμπύροισι	e)mpu/roisi	ἔμπυρος	e)/mpuros	n-p---nd-
ἐμφανές	e)mfane/s	ἐμφανής	e)mfanh/s	n-s---mv-
ἐμφανές	e)mfane/s	ἐμφανής	e)mfanh/s	n-s---fv-
ἐμφανές	e)mfane/s	ἐμφανής	e)mfanh/s	n-s---nn-
ἐμφανές	e)mfane/s	ἐμφανής	e)mfanh/s	n-s---nv-
ἐμφανές	e)mfane/s	ἐμφανής	e)mfanh/s	n-s---na-
ἐμφανέστερος	e)mfane/steros	ἐμφανής	e)mfanh/s	n-s---mn-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---ma-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---fa-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---mn-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---mv-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---fn-
ἐμφερεῖς	e)mferei=s	ἐμφερής	e)mferh/s	n-p---fv-
ἐμάς	e)ma/s	ἐμός	e)mo/s	a-p---fa-
ἐμέ	e)me/	ἐγώ	e)gw/	p-s---ma-
ἐμέ	e)me/	ἐγώ	e)gw/	p-s---fa-
ἐμέ	e)me/	ἐμός	e)mo/s	a-s---mv-
ἐμή	e)mh/	ἐμός	e)mo/s	a-s---fn-
ἐμή	e)mh/	ἐμός	e)mo/s	a-s---fv-
ἐμήν	e)mh/n	ἐμός	e)mo/s	a-s---fa-
ἐμήσατο	e)mh/sato	μήδομαι	mh/domai	v3saim---
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---ma-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---nn-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---nv-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---na-
ἐμῆς	e)mh=s	ἐμέω	e)me/w	v2sfia---
ἐμῆς	e)mh=s	ἐμέω	e)me/w	v2spia---
ἐμῆς	e)mh=s	ἐμός	e)mo/s	a-s---fg-
ἐν	e)n	ἐν	e)n	r--------
ἐν	e)n	εἰς	ei)s	r--------
ἐναντίοις	e)nanti/ois	ἐναντίος	e)nanti/os	a-p---md-
ἐναντίοις	e)nanti/ois	ἐναντίος	e)nanti/os	a-p---nd-
ἐνδίκως	e)ndi/kws	ἔνδικος	e)/ndikos	x--------
ἐνδίκως	e)ndi/kws	ἔνδικος	e)/ndikos	a-p---ma-
ἐνδίκως	e)ndi/kws	ἔνδικος	e)/ndikos	x--------
ἐνδίκως	e)ndi/kws	ἔνδικος	e)/ndikos	n-p---ma-
ἐνδίκως	e)ndi/kws	ἔνδικος	e)/ndikos	n-p---fa-
ἐνερτέρων	e)nerte/rwn	ἐνέρτερος	e)ne/rteros	a-p---fg-
ἐνερτέρων	e)nerte/rwn	ἐνέρτερος	e)ne/rteros	a-p---mg-
ἐνερτέρων	e)nerte/rwn	ἐνέρτερος	e)ne/rteros	a-p---ng-
ἐννέπει	e)nne/pei	ἐνέπω	e)ne/pw	v2spie---
ἐννέπει	e)nne/pei	ἐνέπω	e)ne/pw	v3spia---
ἐννέπειν	e)nne/pein	ἐνέπω	e)ne/pw	v--pna---
ἐνοσφίσθης	e)nosfi/sqhs	νοσφίζομαι	nosfi/zomai	v2saie---
ἐνοσφίσθης	e)nosfi/sqhs	νοσφίζω	nosfi/zw	v2saip---
ἐνταῦθα	e)ntau=qa	ἐνταῦθα	e)ntau=qa	d--------
ἐντελεῖς	e)ntelei=s	ἐντέλλω	e)nte/llw	v2sfia---
ἐντελεῖς	e)ntelei=s	ἐντελέω	e)ntele/w	v2spia---
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---ma-
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---fa-
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---mn-
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---mv-
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---fn-
ἐντελεῖς	e)ntelei=s	ἐντελής	e)ntelh/s	n-p---fv-
ἐντός	e)nto/s	ἐντός	e)nto/s	d--------
ἐξ	e)c	ἐκ	e)k	r--------
ἐξαπολλύων	e)capollu/wn	ἐξαπόλλυμι	e)capo/llumi	v-sppamn-
ἐξαυδωμένας	e)caudwme/nas	ἐξαυδάω	e)cauda/w	v-pppefa-
ἐξαυδωμένας	e)caudwme/nas	ἐξαυδάω	e)cauda/w	v-sppefg-
ἐξαυδωμένας	e)caudwme/nas	ἐξαυδάω	e)cauda/w	v-pppefa-
ἐξαυδωμένας	e)caudwme/nas	ἐξαυδάω	e)cauda/w	v-sppefg-
ἐξαυδώμενος	e)caudw/menos	ἐξαυδάω	e)cauda/w	v-sppemn-
ἐξαυδώμενος	e)caudw/menos	ἐξαυδάω	e)cauda/w	v-sppemn-
ἐξεγείρῃ	e)cegei/rh|	ἐξεγείρω	e)cegei/rw	v2sasm---
ἐξεγείρῃ	e)cegei/rh|	ἐξεγείρω	e)cegei/rw	v3sasa---
ἐξεγείρῃ	e)cegei/rh|	ἐξεγείρω	e)cegei/rw	v2spse---
ἐξεγείρῃ	e)cegei/rh|	ἐξεγείρω	e)cegei/rw	v2spie---
ἐξεγείρῃ	e)cegei/rh|	ἐξεγείρω	e)cegei/rw	v3spsa---
ἐξεδεξάμην	e)cedeca/mhn	ἐκδέχομαι	e)kde/xomai	v1saim---
ἐξεδεξάμην	e)cedeca/mhn	ἐκδείκνυμι	e)kdei/knumi	v1saim---
ἐξελθέτω	e)celqe/tw	ἐξέρχομαι	e)ce/rxomai	v3sama---
ἐξηγουμένη	e)chgoume/nh	ἐξηγέομαι	e)chge/omai	v-sppefn-
ἐξηγουμένη	e)chgoume/nh	ἐξηγέομαι	e)chge/omai	v-sppefv-
ἐξηγουμένη	e)chgoume/nh	ἐξηγέομαι	e)chge/omai	v-sppmfn-
ἐξηγουμένη	e)chgoume/nh	ἐξηγέομαι	e)chge/omai	v-sppmfv-
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2spme---
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2siim---
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2spmm---
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2siim---
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2siie---
ἐξηγοῦ	e)chgou=	ἐξηγέομαι	e)chge/omai	v2siim---
ἐξηύχου	e)chu/xou	ἐξεύχομαι	e)ceu/xomai	v2siie---
ἐξιστορήσας	e)cistorh/sas	ἐξιστορέω	e)cistore/w	v-sapamn-
ἐξιστορήσας	e)cistorh/sas	ἐξιστορέω	e)cistore/w	v-sapamv-
ἐξιστορήσας	e)cistorh/sas	ἐξιστορέω	e)cistore/w	v-sapamn-
ἐξιστορήσας	e)cistorh/sas	ἐξιστορέω	e)cistore/w	v-sapamv-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---mn-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---mv-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---ma-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---nn-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---nv-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-d---na-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-s---mg-
ἐξωτέρω	e)cwte/rw	ἐξώτερος	e)cw/teros	a-s---ng-
ἐξωτέρω	e)cwte/rw	ἐξωτέρω	e)cwte/rw	d--------
ἐξέθρεψα	e)ce/qreya	ἐκτρέφω	e)ktre/fw	v1saia---
ἐξέσθοντας	e)ce/sqontas	ἐξέσθω	e)ce/sqw	v-pppama-
ἐξέτεινα	e)ce/teina	ἐκτείνω	e)ktei/nw	v1saia---
ἐξήμελξας	e)ch/melcas	ἐξαμέλγω	e)came/lgw	v2saia---
ἐπαγγέλλουσα	e)pagge/llousa	ἐπαγγέλλω	e)pagge/llw	v-sppafn-
ἐπαγγέλλουσα	e)pagge/llousa	ἐπαγγέλλω	e)pagge/llw	v-sppafv-
ἐπαινῶ	e)painw=	ἐπαινέω	e)paine/w	v1spsa---
ἐπαινῶ	e)painw=	ἐπαινέω	e)paine/w	v1spia---
ἐπαινῶ	e)painw=	ἐπαινέω	e)paine/w	v1spsa---
ἐπαινῶ	e)painw=	ἐπαινέω	e)paine/w	v1spia---
ἐπαμβατῆρας	e)pambath=ras	ἐπαμβατήρ	e)pambath/r	n-p---ma-
ἐπανθίζειν	e)panqi/zein	ἐπανθίζω	e)panqi/zw	v--pna---
ἐπανθίζειν	e)panqi/zein	ἐπανθίζω	e)panqi/zw	v--pna---
ἐπαντέλλειν	e)pante/llein	ἐπανατέλλω	e)panate/llw	v--pna---
ἐπαξίαν	e)paci/an	ἐπάξιος	e)pa/cios	a-s---fa-
ἐπαργέμους	e)parge/mous	ἐπάργεμος	e)pa/rgemos	n-p---ma-
ἐπαργέμους	e)parge/mous	ἐπάργεμος	e)pa/rgemos	n-p---fa-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-p---nn-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-p---nv-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-p---na-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---mn-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---mv-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---ma-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---fn-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---fv-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---fa-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---nn-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---nv-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-d---na-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-s---ma-
ἐπασσυτεροτριβῆ	e)passuterotribh=	ἐπασσυτεροτριβής	e)passuterotribh/s	n-s---fa-
ἐπαίσθην	e)pai/sqhn	ἐπαείδω	e)paei/dw	v3paip---
ἐπαίσθην	e)pai/sqhn	ἐπαείδω	e)paei/dw	v1saip---
ἐπαίσθην	e)pai/sqhn	ἐπαείδω	e)paei/dw	v3paip---
ἐπαίσθην	e)pai/sqhn	ἐπαείδω	e)paei/dw	v1saip---
ἐπαίσθην	e)pai/sqhn	παίω1	pai/w1	v3paip---
ἐπαίσθην	e)pai/sqhn	παίω1	pai/w1	v1saip---
ἐπαίσθην	e)pai/sqhn	παίζω	pai/zw	v3paip---
ἐπαίσθην	e)pai/sqhn	παίζω	pai/zw	v1saip---
ἐπαΰσας	e)pau+/sas	ἐπαύω	e)pau/w	v-sapamn-
ἐπαΰσας	e)pau+/sas	ἐπαύω	e)pau/w	v-sapamv-
ἐπειδή	e)peidh/	ἐπεί	e)pei/	c--------
ἐπεικάζειν	e)peika/zein	ἐπεικάζω	e)peika/zw	v--pna---
ἐπεικάζειν	e)peika/zein	ἐπεικάζω	e)peika/zw	v--pna---
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v-sfpafd-
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v-sfpafd-
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v--ana---
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v3saoa---
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v--ana---
ἐπεικάσαι	e)peika/sai	ἐπεικάζω	e)peika/zw	v3saoa---
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-pfpafa-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sfpafg-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-pfpafa-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sfpafg-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sapamn-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sapamv-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sapamn-
ἐπεικάσας	e)peika/sas	ἐπεικάζω	e)peika/zw	v-sapamv-
ἐπεικότα	e)peiko/ta	ἐφίημι	e)fi/hmi	v-prpann-
ἐπεικότα	e)peiko/ta	ἐφίημι	e)fi/hmi	v-prpanv-
ἐπεικότα	e)peiko/ta	ἐφίημι	e)fi/hmi	v-prpana-
ἐπεικότα	e)peiko/ta	ἐφίημι	e)fi/hmi	v-srpama-
ἐπεικότα	e)peiko/ta	ἐπέοικε	e)pe/oike	v-prpann-
ἐπεικότα	e)peiko/ta	ἐπέοικε	e)pe/oike	v-prpanv-
ἐπεικότα	e)peiko/ta	ἐπέοικε	e)pe/oike	v-prpana-
ἐπεικότα	e)peiko/ta	ἐπέοικε	e)pe/oike	v-srpama-
ἐπεικότως	e)peiko/tws	ἐπεικότως	e)peiko/tws	d--------
ἐπεισφέρει	e)peisfe/rei	ἐπεισφέρω	e)peisfe/rw	v2spie---
ἐπεισφέρει	e)peisfe/rei	ἐπεισφέρω	e)peisfe/rw	v3spia---
ἐπεμνασάμαν	e)pemnasa/man	ἐπιμιμνήσκομαι	e)pimimnh/skomai	v1saim---
ἐπερρόθει	e)perro/qei	ἐπιρροθέω	e)pirroqe/w	v3siia---
ἐπευχομένη	e)peuxome/nh	ἐπεύχομαι	e)peu/xomai	v-sppefn-
ἐπευχομένη	e)peuxome/nh	ἐπεύχομαι	e)peu/xomai	v-sppefv-
ἐπεί	e)pei/	ἐπεί	e)pei/	c--------
ἐπείγεται	e)pei/getai	ἐπείγω	e)pei/gw	v3spie---
ἐπείπερ	e)pei/per	ἐπεί	e)pei/	c--------
ἐπείπερ	e)pei/per	ἐπείπερ	e)pei/per	c--------
ἐπεύξομαι	e)peu/comai	ἐπεύχομαι	e)peu/xomai	v1sasm---
ἐπεύξομαι	e)peu/comai	ἐπεύχομαι	e)peu/xomai	v1sfim---
