’	'	ἒ	e)\	x--------
ἄνθρωποι	a)/nqrwpoi	ἄνθρωπος	a)/nqrwpos	n-p---mn-
ἄνθρωποι	a)/nqrwpoi	ἄνθρωπος	a)/nqrwpos	n-p---mv-
ἄνθρωπον	a)/nqrwpon	ἄνθρωπος	a)/nqrwpos	n-s---ma-
ἄνθρωπος	a)/nqrwpos	ἄνθρωπος	a)/nqrwpos	n-s---mn-
ἄνθρωποί	a)/nqrwpoi/	ἄνθρωπος	a)/nqrwpos	n-p---mn-
ἄνθρωποί	a)/nqrwpoi/	ἄνθρωπος	a)/nqrwpos	n-p---mv-
ἄξιοι	a)/cioi	ἄξιος	a)/cios	a-p---mn-
ἄξιοι	a)/cioi	ἄξιος	a)/cios	a-p---mv-
ἄξιος	a)/cios	ἄξιος	a)/cios	a-s---mn-
ἄξοντες	a)/contes	ἄγνυμι	a)/gnumi	v-pfpamn-
ἄξοντες	a)/contes	ἄγνυμι	a)/gnumi	v-pfpamv-
ἄξοντες	a)/contes	ἄγω	a)/gw	v-pfpamn-
ἄξοντες	a)/contes	ἄγω	a)/gw	v-pfpamv-
ἄξων	a)/cwn	ἄξος	a)/cos	n-p---mg-
ἄξων	a)/cwn	ἄξων	a)/cwn	n-s---mn-
ἄξων	a)/cwn	ἄξων	a)/cwn	n-s---mv-
ἄξων	a)/cwn	ἄγνυμι	a)/gnumi	v-sfpamn-
ἄξων	a)/cwn	ἄγω	a)/gw	v-sfpamn-
ἄργυρον	a)/rguron	ἄργυρος	a)/rguros	n-s---ma-
ἄργυρος	a)/rguros	ἄργυρος	a)/rguros	n-s---mn-
ἄρισται	a)/ristai	ἄριστος	a)/ristos	a-p---fn-
ἄρισται	a)/ristai	ἄριστος	a)/ristos	a-p---fv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nn-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---na-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nn-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---na-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---ma-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---nn-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---nv-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---na-
ἄρξαι	a)/rcai	ἄρχω	a)/rxw	v2srie---
ἄρξαι	a)/rcai	ἄρχω	a)/rxw	v2samm---
ἄρξαι	a)/rcai	ἄρχω	a)/rxw	v--ana---
ἄρξαι	a)/rcai	ἄρχω	a)/rxw	v3saoa---
ἄρξαιεν	a)/rcaien	ἄρχω	a)/rxw	v3paoa---
ἄρξαιμεν	a)/rcaimen	ἄρχω	a)/rxw	v1paoa---
ἄρξασθαι	a)/rcasqai	ἄρχω	a)/rxw	v--anm---
ἄρξει	a)/rcei	ἄρχω	a)/rxw	v3sasa---
ἄρξει	a)/rcei	ἄρχω	a)/rxw	v2sfim---
ἄρξει	a)/rcei	ἄρχω	a)/rxw	v3sfia---
ἄρξομαι	a)/rcomai	ἄρχω	a)/rxw	v1sasm---
ἄρξομαι	a)/rcomai	ἄρχω	a)/rxw	v1sfim---
ἄρξουσιν	a)/rcousin	ἄρχω	a)/rxw	v3pasa---
ἄρξουσιν	a)/rcousin	ἄρχω	a)/rxw	v-pfpamd-
ἄρξουσιν	a)/rcousin	ἄρχω	a)/rxw	v-pfpand-
ἄρξουσιν	a)/rcousin	ἄρχω	a)/rxw	v3pfia---
ἄρχειν	a)/rxein	ἄρχω	a)/rxw	v--pna---
ἄρχεσθαι	a)/rxesqai	ἄρχω	a)/rxw	v--pne---
ἄρχοι	a)/rxoi	ἄρχω	a)/rxw	v3spoa---
ἄρχοιεν	a)/rxoien	ἄρχω	a)/rxw	v3ppoa---
ἄρχονται	a)/rxontai	ἄρχω	a)/rxw	v3ppie---
ἄρχοντας	a)/rxontas	ἄρχω	a)/rxw	v-pppama-
ἄρχοντας	a)/rxontas	ἄρχων	a)/rxwn	n-p---ma-
ἄρχοντι	a)/rxonti	ἄρχω	a)/rxw	v-sppamd-
ἄρχοντι	a)/rxonti	ἄρχω	a)/rxw	v-sppand-
ἄρχοντι	a)/rxonti	ἄρχω	a)/rxw	v3ppia---
ἄρχοντι	a)/rxonti	ἄρχων	a)/rxwn	n-s---md-
ἄρχοντος	a)/rxontos	ἄρχω	a)/rxw	v-sppamg-
ἄρχοντος	a)/rxontos	ἄρχω	a)/rxw	v-sppang-
ἄρχοντος	a)/rxontos	ἄρχων	a)/rxwn	n-s---mg-
ἄρχουσι	a)/rxousi	ἄρχω	a)/rxw	v-pppamd-
ἄρχουσι	a)/rxousi	ἄρχω	a)/rxw	v-pppand-
ἄρχουσι	a)/rxousi	ἄρχω	a)/rxw	v3ppia---
ἄρχουσι	a)/rxousi	ἄρχων	a)/rxwn	n-p---md-
ἄρχουσιν	a)/rxousin	ἄρχω	a)/rxw	v-pppamd-
ἄρχουσιν	a)/rxousin	ἄρχω	a)/rxw	v-pppand-
ἄρχουσιν	a)/rxousin	ἄρχω	a)/rxw	v3ppia---
ἄρχουσιν	a)/rxousin	ἄρχων	a)/rxwn	n-p---md-
ἄρχων	a)/rxwn	ἄρχω	a)/rxw	v-sppamn-
ἄρχων	a)/rxwn	ἄρχων	a)/rxwn	n-s---mn-
ἄρχῃ	a)/rxh|	ἄρχω	a)/rxw	v2spse---
ἄρχῃ	a)/rxh|	ἄρχω	a)/rxw	v2spie---
ἄρχῃ	a)/rxh|	ἄρχω	a)/rxw	v3spsa---
ἄρχῃς	a)/rxh|s	ἄρχω	a)/rxw	v2spsa---
ἄστει	a)/stei	ἄστυ	a)/stu	n-d---nn-
ἄστει	a)/stei	ἄστυ	a)/stu	n-d---nv-
ἄστει	a)/stei	ἄστυ	a)/stu	n-d---na-
ἄστει	a)/stei	ἄστυ	a)/stu	n-s---nd-
ἄφες	a)/fes	ἀφίημι	a)fi/hmi	v2sama---
ἄφρον	a)/fron	ἄφρων	a)/frwn	n-s---mv-
ἄφρον	a)/fron	ἄφρων	a)/frwn	n-s---fv-
ἄφρον	a)/fron	ἄφρων	a)/frwn	n-s---nn-
ἄφρον	a)/fron	ἄφρων	a)/frwn	n-s---nv-
ἄφρον	a)/fron	ἄφρων	a)/frwn	n-s---na-
ἄφρονα	a)/frona	ἄφρων	a)/frwn	n-p---nn-
ἄφρονα	a)/frona	ἄφρων	a)/frwn	n-p---nv-
ἄφρονα	a)/frona	ἄφρων	a)/frwn	n-p---na-
ἄφρονα	a)/frona	ἄφρων	a)/frwn	n-s---ma-
ἄφρονα	a)/frona	ἄφρων	a)/frwn	n-s---fa-
ἄφρονας	a)/fronas	ἄφρων	a)/frwn	n-p---ma-
ἄφρονας	a)/fronas	ἄφρων	a)/frwn	n-p---fa-
ἄφρονες	a)/frones	ἄφρων	a)/frwn	n-p---mn-
ἄφρονες	a)/frones	ἄφρων	a)/frwn	n-p---mv-
ἄφρονες	a)/frones	ἄφρων	a)/frwn	n-p---fn-
ἄφρονες	a)/frones	ἄφρων	a)/frwn	n-p---fv-
ἄφροσιν	a)/frosin	ἄφρων	a)/frwn	n-p----d-
ἄφρων	a)/frwn	ἄφρων	a)/frwn	n-s---mn-
ἄφρων	a)/frwn	ἄφρων	a)/frwn	n-s---fn-
ἅ	a(/	ὁ	o(	l-s---fn-
ἅ	a(/	ὅς	o(/s	p-p---na-
ἅ	a(/	ὅς	o(/s	p-p---nn-
ἅ	a(/	ὅς	o(/s	p-d---fa-
ἅ	a(/	ὅς	o(/s	p-d---fn-
ἅ	a(/	ὅς	o(/s	p-s---fn-
ἅμα	a(/ma	ἅμα	a(/ma	d--------
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nn-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nv-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---na-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-s---ma-
ἅπαντας	a(/pantas	ἅπας	a(/pas	a-p---ma-
ἅπαντες	a(/pantes	ἅπας	a(/pas	a-p---mn-
ἅπαντες	a(/pantes	ἅπας	a(/pas	a-p---mv-
ἅτε	a(/te	ἅτε	a(/te	d--------
ἆθλα	a)=qla	ἆθλον	a)=qlon	n-p---nn-
ἆθλα	a)=qla	ἆθλον	a)=qlon	n-p---nv-
ἆθλα	a)=qla	ἆθλον	a)=qlon	n-p---na-
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---nn-
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---nv-
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---na-
ἆθλον	a)=qlon	ἆθλος	a)=qlos	n-s---ma-
ἆρα	a)=ra	ἆρα	a)=ra	x--------
ἆρα	a)=ra	αἴρω	ai)/rw	v1saia---
ἆρα	a)=ra	αἴρω	ai)/rw	v1saia---
Ἀθηαῖοι	*)aqhai=oi	Ἀθηαῖος	*)aqhai=os	a-p---mn-
Ἀθηαῖοι	*)aqhai=oi	Ἀθηαῖος	*)aqhai=os	a-p---mv-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναια	*)aqh/naia	n-p---nd-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναιον	*)aqh/naion	n-p---nd-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναιος	*)aqh/naios	n-p---md-
Ἀθηναίοις	*)aqhnai/ois	Ἀθηναῖος	*)aqhnai=os	a-p---md-
Ἀθηναίοις	*)aqhnai/ois	Ἀθηναῖος	*)aqhnai=os	a-p---nd-
Ἀθηναίους	*)aqhnai/ous	Ἀθήναιος	*)aqh/naios	n-p---ma-
Ἀθηναίους	*)aqhnai/ous	Ἀθηναῖος	*)aqhnai=os	a-p---ma-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναια	*)aqh/naia	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιον	*)aqh/naion	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιος	*)aqh/naios	n-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---fg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---ng-
Ἀθηναῖοι	*)aqhnai=oi	Ἀθηναῖος	*)aqhnai=os	a-p---mn-
Ἀθηναῖοι	*)aqhnai=oi	Ἀθηναῖος	*)aqhnai=os	a-p---mv-
Ἀκούετε	*)akou/ete	ἀκούω	a)kou/w	v2piia---
Ἀκούετε	*)akou/ete	ἀκούω	a)kou/w	v2ppma---
Ἀκούετε	*)akou/ete	ἀκούω	a)kou/w	v2ppia---
Ἀκούετε	*)akou/ete	ἀκούω	a)kou/w	v2piia---
Ἀριστοφάνει	*)aristofa/nei	Ἀριστοφάνης	*)aristofa/nhs	n-d---mn-
Ἀριστοφάνει	*)aristofa/nei	Ἀριστοφάνης	*)aristofa/nhs	n-d---mv-
Ἀριστοφάνει	*)aristofa/nei	Ἀριστοφάνης	*)aristofa/nhs	n-d---ma-
Ἀριστοφάνει	*)aristofa/nei	Ἀριστοφάνης	*)aristofa/nhs	n-s---md-
Ἀριστοφάνει	*)aristofa/nei	Ἀριστοφάνης	*)aristofa/nhs	n-s---md-
Ἀριστοφάνη	*)aristofa/nh	Ἀριστοφάνης	*)aristofa/nhs	n-d---mn-
Ἀριστοφάνη	*)aristofa/nh	Ἀριστοφάνης	*)aristofa/nhs	n-d---mv-
Ἀριστοφάνη	*)aristofa/nh	Ἀριστοφάνης	*)aristofa/nhs	n-d---ma-
Ἀριστοφάνη	*)aristofa/nh	Ἀριστοφάνης	*)aristofa/nhs	n-s---ma-
ἐβλάβης	e)bla/bhs	βλάπτω	bla/ptw	v2saip---
ἐβλάβησαν	e)bla/bhsan	βλάπτω	bla/ptw	v3paip---
ἐβλάψαμεν	e)bla/yamen	βλάπτω	bla/ptw	v1paia---
ἐβουλήθη	e)boulh/qh	βούλομαι	bou/lomai	v3saip---
ἐβουλήθην	e)boulh/qhn	βούλομαι	bou/lomai	v3paip---
ἐβουλήθην	e)boulh/qhn	βούλομαι	bou/lomai	v1saip---
ἐβουλήθησαν	e)boulh/qhsan	βούλομαι	bou/lomai	v3paip---
ἐγεγράφειν	e)gegra/fein	γράφω	gra/fw	v1slia---
ἐγράφη	e)gra/fh	γράφω	gra/fw	v3saip---
ἐγράψαντο	e)gra/yanto	γράφω	gra/fw	v3paim---
ἐγέγραπτο	e)ge/grapto	γράφω	gra/fw	v3slie---
ἐγένετο	e)ge/neto	γίγνομαι	gi/gnomai	v3saim---
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---mv-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fn-
ἐγώ	e)gw/	ἐγώ	e)gw/	p-s---fv-
ἐδείκνυθ’	e)dei/knuq'	δείκνυμι	dei/knumi	v3siie---
ἐδείκνυθ’	e)dei/knuq'	δείκνυμι	dei/knumi	v2piia---
ἐδούλευον	e)dou/leuon	δουλεύω	douleu/w	v3piia---
ἐδούλευον	e)dou/leuon	δουλεύω	douleu/w	v1siia---
ἐδυνήθημεν	e)dunh/qhmen	δύναμαι	du/namai	v1paip---
ἐδυνήθησαν	e)dunh/qhsan	δύναμαι	du/namai	v3paip---
ἐδήλου	e)dh/lou	βούλομαι	bou/lomai	v2siie---
ἐδήλου	e)dh/lou	δηλόω	dhlo/w	v3siia---
ἐδίδασκεν	e)di/dasken	διδάσκω	dida/skw	v3siia---
ἐδίδοσαν	e)di/dosan	δίδωμι	di/dwmi	v3piia---
ἐδίδου	e)di/dou	δίδωμι	di/dwmi	v3siia---
ἐδίδου	e)di/dou	δίδωμι	di/dwmi	v3siia---
ἐδόκουν	e)do/koun	δοκέω	doke/w	v3piia---
ἐδόκουν	e)do/koun	δοκέω	doke/w	v1siia---
ἐδόκουν	e)do/koun	δοκόω	doko/w	v3piia---
ἐδόκουν	e)do/koun	δοκόω	doko/w	v1siia---
ἐδύναντο	e)du/nanto	δύναμαι	du/namai	v3piie---
ἐζήτουν	e)zh/toun	ζητέω	zhte/w	v3piia---
ἐζήτουν	e)zh/toun	ζητέω	zhte/w	v1siia---
ἐθελόντων	e)qelo/ntwn	ἐθέλω	e)qe/lw	v-pppamg-
ἐθελόντων	e)qelo/ntwn	ἐθέλω	e)qe/lw	v-pppang-
ἐθελόντων	e)qelo/ntwn	ἐθέλω	e)qe/lw	v3ppma---
ἐθυσάμεθα	e)qusa/meqa	θύω1	qu/w1	v1paim---
ἐθυσάμεθα	e)qusa/meqa	θύω2	qu/w2	v1paim---
ἐθάπτετε	e)qa/ptete	θάπτω	qa/ptw	v2piia---
ἐθέλει	e)qe/lei	ἐθέλω	e)qe/lw	v2spie---
ἐθέλει	e)qe/lei	ἐθέλω	e)qe/lw	v3spia---
ἐθέλειν	e)qe/lein	ἐθέλω	e)qe/lw	v--pna---
ἐθέλετε	e)qe/lete	ἐθέλω	e)qe/lw	v2ppma---
ἐθέλετε	e)qe/lete	ἐθέλω	e)qe/lw	v2ppia---
ἐθέλετε	e)qe/lete	ἐθέλω	e)qe/lw	v2piia---
ἐθέλετε	e)qe/lete	ἐθέλω	e)qe/lw	v2piia---
ἐθέλοι	e)qe/loi	ἐθέλω	e)qe/lw	v3spoa---
ἐθέλοντα	e)qe/lonta	ἐθέλω	e)qe/lw	v-pppann-
ἐθέλοντα	e)qe/lonta	ἐθέλω	e)qe/lw	v-pppanv-
ἐθέλοντα	e)qe/lonta	ἐθέλω	e)qe/lw	v-pppana-
ἐθέλοντα	e)qe/lonta	ἐθέλω	e)qe/lw	v-sppama-
ἐθέλοντας	e)qe/lontas	ἐθέλω	e)qe/lw	v-pppama-
ἐθέλουσι	e)qe/lousi	ἐθέλω	e)qe/lw	v-pppamd-
ἐθέλουσι	e)qe/lousi	ἐθέλω	e)qe/lw	v-pppand-
ἐθέλουσι	e)qe/lousi	ἐθέλω	e)qe/lw	v3ppia---
ἐθέλουσιν	e)qe/lousin	ἐθέλω	e)qe/lw	v-pppamd-
ἐθέλουσιν	e)qe/lousin	ἐθέλω	e)qe/lw	v-pppand-
ἐθέλουσιν	e)qe/lousin	ἐθέλω	e)qe/lw	v3ppia---
ἐθέλω	e)qe/lw	ἐθέλω	e)qe/lw	v1spsa---
ἐθέλω	e)qe/lw	ἐθέλω	e)qe/lw	v1spia---
ἐθέλωσι	e)qe/lwsi	ἐθέλω	e)qe/lw	v3ppsa---
ἐθέμεθα	e)qe/meqa	τίθημι	ti/qhmi	v1paim---
ἐθύοντο	e)qu/onto	θύω1	qu/w1	v3piie---
ἐθύοντο	e)qu/onto	θύω2	qu/w2	v3piie---
ἐθύσαμεν	e)qu/samen	θύω1	qu/w1	v1paia---
ἐθύσαμεν	e)qu/samen	θύω2	qu/w2	v1paia---
ἐκ	e)k	ἐκ	e)k	r--------
ἐκαλοῦντο	e)kalou=nto	καλέω	kale/w	v3piie---
ἐκβαλεῖν	e)kbalei=n	ἐκβάλλω	e)kba/llw	v--ana---
ἐκβαλεῖν	e)kbalei=n	ἐκβάλλω	e)kba/llw	v--fna---
ἐκβαλεῖτέ	e)kbalei=te/	ἐκβάλλω	e)kba/llw	v2pfia---
ἐκβάλετε	e)kba/lete	ἐκβάλλω	e)kba/llw	v2pama---
ἐκβάλετε	e)kba/lete	ἐκβάλλω	e)kba/llw	v2pasa---
ἐκβάλετε	e)kba/lete	ἐκβάλλω	e)kba/llw	v2paia---
ἐκβάλετ’	e)kba/let'	ἐκβάλλω	e)kba/llw	v2pama---
ἐκβάλετ’	e)kba/let'	ἐκβάλλω	e)kba/llw	v2pasa---
ἐκβάλετ’	e)kba/let'	ἐκβάλλω	e)kba/llw	v3sasm---
ἐκβάλετ’	e)kba/let'	ἐκβάλλω	e)kba/llw	v3saim---
ἐκβάλετ’	e)kba/let'	ἐκβάλλω	e)kba/llw	v2paia---
ἐκδιδάξαι	e)kdida/cai	ἐκδιδάσκω	e)kdida/skw	v--ana---
ἐκδιδάξαι	e)kdida/cai	ἐκδιδάσκω	e)kdida/skw	v3saoa---
ἐκδιδάξαντα	e)kdida/canta	ἐκδιδάσκω	e)kdida/skw	v-papann-
ἐκδιδάξαντα	e)kdida/canta	ἐκδιδάσκω	e)kdida/skw	v-papanv-
ἐκδιδάξαντα	e)kdida/canta	ἐκδιδάσκω	e)kdida/skw	v-papana-
ἐκδιδάξαντα	e)kdida/canta	ἐκδιδάσκω	e)kdida/skw	v-sapama-
ἐκεκώλυτο	e)kekw/luto	κωλύω	kwlu/w	v3slie---
ἐκελεύομεν	e)keleu/omen	κελεύω	keleu/w	v1piia---
ἐκελεύσατε	e)keleu/sate	κελεύω	keleu/w	v2paia---
ἐκελεύσθησαν	e)keleu/sqhsan	κελεύω	keleu/w	v3paip---
ἐκείνας	e)kei/nas	ἐκεῖνος	e)kei=nos	n-p---fa-
ἐκείνας	e)kei/nas	ἐκεῖνος	e)kei=nos	n-s---fg-
ἐκείνην	e)kei/nhn	ἐκεῖνος	e)kei=nos	n-s---fa-
ἐκείνης	e)kei/nhs	ἐκεῖνος	e)kei=nos	n-s---fg-
ἐκείνοις	e)kei/nois	ἐκεῖνος	e)kei=nos	n-p---nd-
ἐκείνοις	e)kei/nois	ἐκεῖνος	e)kei=nos	n-p---md-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---ng-
ἐκείνου	e)kei/nou	ἐκεῖνος	e)kei=nos	n-s---mg-
ἐκείνου	e)kei/nou	κενόω	keno/w	v3siia---
ἐκείνους	e)kei/nous	ἐκεῖνος	e)kei=nos	n-p---ma-
ἐκείνους	e)kei/nous	κενόω	keno/w	v2siia---
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---ng-
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---fg-
ἐκείνων	e)kei/nwn	ἐκεῖνος	e)kei=nos	n-p---mg-
ἐκείνων	e)kei/nwn	κενόω	keno/w	v3piia---
ἐκείνων	e)kei/nwn	κενόω	keno/w	v1siia---
ἐκείνῃ	e)kei/nh|	ἐκεῖνος	e)kei=nos	n-s---fd-
ἐκείνῳ	e)kei/nw|	ἐκεῖνος	e)kei=nos	n-s---nd-
ἐκείνῳ	e)kei/nw|	ἐκεῖνος	e)kei=nos	n-s---md-
ἐκεῖ	e)kei=	ἐκεῖ	e)kei=	d--------
ἐκεῖνα	e)kei=na	ἐκεῖνος	e)kei=nos	n-p---nn-
ἐκεῖνα	e)kei=na	ἐκεῖνος	e)kei=nos	n-p---nv-
ἐκεῖνα	e)kei=na	ἐκεῖνος	e)kei=nos	n-p---na-
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---nn-
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---nv-
ἐκεῖνο	e)kei=no	ἐκεῖνος	e)kei=nos	n-s---na-
ἐκεῖνοι	e)kei=noi	ἐκεῖνος	e)kei=nos	n-p---mn-
ἐκεῖνοι	e)kei=noi	ἐκεῖνος	e)kei=nos	n-p---mv-
ἐκεῖνον	e)kei=non	ἐκεῖνος	e)kei=nos	n-s---ma-
ἐκεῖνος	e)kei=nos	ἐκεῖνος	e)kei=nos	n-s---mn-
ἐκεῖνοί	e)kei=noi/	ἐκεῖνος	e)kei=nos	n-p---mn-
ἐκεῖνοί	e)kei=noi/	ἐκεῖνος	e)kei=nos	n-p---mv-
ἐκκαλούμενος	e)kkalou/menos	ἐκκαλέω	e)kkale/w	v-sppemn-
ἐκκαλούμενος	e)kkalou/menos	ἐκκαλέω	e)kkale/w	v-sfpmmn-
ἐκκαλούμενος	e)kkalou/menos	ἐκκαλέω	e)kkale/w	v-sppemn-
ἐκκαλοῦσαν	e)kkalou=san	ἐκκαλέω	e)kkale/w	v-sppafa-
ἐκκαλοῦσαν	e)kkalou=san	ἐκκαλέω	e)kkale/w	v-sfpafa-
ἐκκαλοῦσαν	e)kkalou=san	ἐκκαλέω	e)kkale/w	v-sppafa-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fn-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fv-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-d---fa-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-s---fn-
ἐκκλησία	e)kklhsi/a	ἐκκλησία	e)kklhsi/a	n-s---fv-
ἐκκλησίαις	e)kklhsi/ais	ἐκκλησία	e)kklhsi/a	n-p---fd-
ἐκκλησίαν	e)kklhsi/an	ἐκκλησία	e)kklhsi/a	n-s---fa-
ἐκκλησίας	e)kklhsi/as	ἐκκλησία	e)kklhsi/a	n-p---fa-
ἐκκλησίας	e)kklhsi/as	ἐκκλησία	e)kklhsi/a	n-s---fg-
ἐκκλησίᾳ	e)kklhsi/a|	ἐκκλησία	e)kklhsi/a	n-p---fn-
ἐκκλησίᾳ	e)kklhsi/a|	ἐκκλησία	e)kklhsi/a	n-p---fv-
ἐκκλησίᾳ	e)kklhsi/a|	ἐκκλησία	e)kklhsi/a	n-s---fd-
ἐκκλέπτειν	e)kkle/ptein	ἐκκλέπτω	e)kkle/ptw	v--pna---
ἐκκλέψητ’	e)kkle/yht'	ἐκκλέπτω	e)kkle/ptw	v2pasa---
ἐκκλέψητ’	e)kkle/yht'	ἐκκλέπτω	e)kkle/ptw	v3sasm---
ἐκλύσονται	e)klu/sontai	ἐκλύω	e)klu/w	v3pfim---
ἐκπαιδεύειν	e)kpaideu/ein	ἐκπαιδεύω	e)kpaideu/w	v--pna---
ἐκπαιδεύειν	e)kpaideu/ein	ἐκπαιδεύω	e)kpaideu/w	v--pna---
ἐκπεσοῖτο	e)kpesoi=to	ἐκπίτνω	e)kpi/tnw	v3sfom---
ἐκπεσόντας	e)kpeso/ntas	ἐκπίτνω	e)kpi/tnw	v-papama-
ἐκπεσών	e)kpesw/n	ἐκπίτνω	e)kpi/tnw	v-sapamn-
ἐκπεφευγότα	e)kpefeugo/ta	ἐκφεύγω	e)kfeu/gw	v-prpann-
ἐκπεφευγότα	e)kpefeugo/ta	ἐκφεύγω	e)kfeu/gw	v-prpanv-
ἐκπεφευγότα	e)kpefeugo/ta	ἐκφεύγω	e)kfeu/gw	v-prpana-
ἐκπεφευγότα	e)kpefeugo/ta	ἐκφεύγω	e)kfeu/gw	v-srpama-
ἐκσωθείη	e)kswqei/h	ἐκσῴζω	e)ksw/|zw	v3saop---
ἐκφευξόμενον	e)kfeuco/menon	ἐκφεύγω	e)kfeu/gw	v-sfpmma-
ἐκφευξόμενον	e)kfeuco/menon	ἐκφεύγω	e)kfeu/gw	v-sfpmnn-
ἐκφευξόμενον	e)kfeuco/menon	ἐκφεύγω	e)kfeu/gw	v-sfpmnv-
ἐκφευξόμενον	e)kfeuco/menon	ἐκφεύγω	e)kfeu/gw	v-sfpmna-
ἐκφεύγοντα	e)kfeu/gonta	ἐκφεύγω	e)kfeu/gw	v-pppann-
ἐκφεύγοντα	e)kfeu/gonta	ἐκφεύγω	e)kfeu/gw	v-pppanv-
ἐκφεύγοντα	e)kfeu/gonta	ἐκφεύγω	e)kfeu/gw	v-pppana-
ἐκφεύγοντα	e)kfeu/gonta	ἐκφεύγω	e)kfeu/gw	v-sppama-
ἐκφυγεῖν	e)kfugei=n	ἐκφεύγω	e)kfeu/gw	v--ana---
ἐκφυγόντα	e)kfugo/nta	ἐκφεύγω	e)kfeu/gw	v-papann-
ἐκφυγόντα	e)kfugo/nta	ἐκφεύγω	e)kfeu/gw	v-papanv-
ἐκφυγόντα	e)kfugo/nta	ἐκφεύγω	e)kfeu/gw	v-papana-
ἐκφυγόντα	e)kfugo/nta	ἐκφεύγω	e)kfeu/gw	v-sapama-
ἐκφυγών	e)kfugw/n	ἐκφεύγω	e)kfeu/gw	v-sapamn-
ἐκέλευε	e)ke/leue	κελεύω	keleu/w	v3siia---
ἐκέλευες	e)ke/leues	κελεύω	keleu/w	v2siia---
ἐκέλευσε	e)ke/leuse	κελεύω	keleu/w	v3saia---
ἐκώλυσε	e)kw/luse	κωλύω	kwlu/w	v3saia---
ἐλαττόνων	e)latto/nwn	ἐλάσσων	e)la/sswn	a-p----g-
ἐλαττόνων	e)latto/nwn	ἐλαττονόω	e)lattono/w	v3piia---
ἐλαττόνων	e)latto/nwn	ἐλαττονόω	e)lattono/w	v1siia---
ἐλαχίστους	e)laxi/stous	ἐλάχιστος	e)la/xistos	a-p---ma-
ἐλελύκεσαν	e)lelu/kesan	λύω	lu/w	v3plia---
ἐλευθερίαν	e)leuqeri/an	ἐλευθερία	e)leuqeri/a	n-s---fa-
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-p---fa-
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-s---fg-
ἐλευθέραις	e)leuqe/rais	ἐλεύθερος	e)leu/qeros	a-p---fd-
ἐλευθέρας	e)leuqe/ras	ἐλεύθερος	e)leu/qeros	a-p---fa-
ἐλευθέρας	e)leuqe/ras	ἐλεύθερος	e)leu/qeros	a-s---fg-
ἐλευθέρους	e)leuqe/rous	ἐλεύθερος	e)leu/qeros	a-p---ma-
ἐλευθέρους	e)leuqe/rous	ἐλεύθερος	e)leu/qeros	n-p---ma-
ἐλευθέρους	e)leuqe/rous	ἐλεύθερος	e)leu/qeros	n-p---fa-
