’	'	ἒ	e)\	x--------
ἑτοίμως	e(toi/mws	ἑτοῖμος	e(toi=mos	x--------
ἑτοίμως	e(toi/mws	ἑτοῖμος	e(toi=mos	a-p---ma-
ἑτοίμως	e(toi/mws	ἑτοῖμος	e(toi=mos	x--------
ἑτοίμως	e(toi/mws	ἑτοῖμος	e(toi=mos	n-p---ma-
ἑτοίμως	e(toi/mws	ἑτοῖμος	e(toi=mos	n-p---fa-
ἑτέρου	e(te/rou	ἕτερος	e(/teros	a-s---mg-
ἑτέρου	e(te/rou	ἕτερος	e(/teros	a-s---ng-
ἑτέρως	e(te/rws	ἕτερος	e(/teros	x--------
ἑτέρως	e(te/rws	ἕτερος	e(/teros	a-p---ma-
ἑτέρως	e(te/rws	ἑτέρως	e(te/rws	d--------
ἑτέρῳ	e(te/rw|	ἕτερος	e(/teros	a-s---md-
ἑτέρῳ	e(te/rw|	ἕτερος	e(/teros	a-s---nd-
ἑάλω	e(a/lw	ἁλίσκομαι	a(li/skomai	v3saia---
ἑώρας	e(w/ras	ὁράω	o(ra/w	v2siia---
ἑώρων	e(w/rwn	ὁράω	o(ra/w	v3piia---
ἑώρων	e(w/rwn	ὁράω	o(ra/w	v1siia---
ἔα	e)/a	ἔα	e)/a	x--------
ἔα	e)/a	ἐάω	e)a/w	v2spma---
ἔα	e)/a	ἐάω	e)a/w	v3siia---
ἔα	e)/a	εἰμί	ei)mi/	v1siia---
ἔασον	e)/ason	ἐάω	e)a/w	v2sama---
ἔβαλον	e)/balon	βάλλω	ba/llw	v3paia---
ἔβαλον	e)/balon	βάλλω	ba/llw	v1saia---
ἔβλαπτον	e)/blapton	βλάπτω	bla/ptw	v3piia---
ἔβλαπτον	e)/blapton	βλάπτω	bla/ptw	v1siia---
ἔβλαψεν	e)/blayen	βλάπτω	bla/ptw	v3saia---
ἔγγιστα	e)/ggista	ἔγγιστος	e)/ggistos	a-p---nn-
ἔγγιστα	e)/ggista	ἔγγιστος	e)/ggistos	a-p---nv-
ἔγγιστα	e)/ggista	ἔγγιστος	e)/ggistos	a-p---na-
ἔγγιστα	e)/ggista	ἐγγίων	e)ggi/wn	a-p---nn-
ἔγγιστα	e)/ggista	ἐγγίων	e)ggi/wn	a-p---nv-
ἔγγιστα	e)/ggista	ἐγγίων	e)ggi/wn	a-p---na-
ἔγγονα	e)/ggona	ἔγγονος	e)/ggonos	n-p---nn-
ἔγγονα	e)/ggona	ἔγγονος	e)/ggonos	n-p---nv-
ἔγγονα	e)/ggona	ἔγγονος	e)/ggonos	n-p---na-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---ma-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---fa-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---nn-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---nv-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---na-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---ma-
ἔγγονον	e)/ggonon	ἔγγονος	e)/ggonos	n-s---fa-
ἔγημεν	e)/ghmen	ἔσσομαι	e)/ssomai	v1paie---
ἔγημεν	e)/ghmen	γαμέω	game/w	v3saia---
ἔγνω	e)/gnw	γιγνώσκω	gignw/skw	v3saia---
ἔγνωκα	e)/gnwka	γιγνώσκω	gignw/skw	v1sria---
ἔγνων	e)/gnwn	γιγνώσκω	gignw/skw	v3paia---
ἔγνων	e)/gnwn	γιγνώσκω	gignw/skw	v1saia---
ἔγνως	e)/gnws	γιγνώσκω	gignw/skw	v2saia---
ἔγραφεν	e)/grafen	γράφω	gra/fw	v3paip---
ἔγραφεν	e)/grafen	γράφω	gra/fw	v3siia---
ἔγραφες	e)/grafes	γράφω	gra/fw	v2siia---
ἔγραψα	e)/graya	γράφω	gra/fw	v1saia---
ἔγραψεν	e)/grayen	γράφω	gra/fw	v3saia---
ἔγωγε	e)/gwge	ἐγώ	e)gw/	p-s---mn-
ἔγωγε	e)/gwge	ἐγώ	e)gw/	p-s---mv-
ἔγωγε	e)/gwge	ἐγώ	e)gw/	p-s---fn-
ἔγωγε	e)/gwge	ἐγώ	e)gw/	p-s---fv-
ἔδει	e)/dei	δέω1	de/w1	v3siia---
ἔδει	e)/dei	δέω2	de/w2	v3siia---
ἔδει	e)/dei	δεῖ	dei=	v3siia---
ἔδει	e)/dei	ἔδω	e)/dw	v2sfim---
ἔδει	e)/dei	ἔδω	e)/dw	v2spie---
ἔδει	e)/dei	ἔδω	e)/dw	v3spia---
ἔδει	e)/dei	ἐσθίω	e)sqi/w	v2sfim---
ἔδειξα	e)/deica	δείκνυμι	dei/knumi	v1saia---
ἔδειξας	e)/deicas	δείκνυμι	dei/knumi	v2saia---
ἔδειξεν	e)/deicen	δείκνυμι	dei/knumi	v3saia---
ἔδειξέν	e)/deice/n	δείκνυμι	dei/knumi	v3saia---
ἔδοξα	e)/doca	δοκέω	doke/w	v1saia---
ἔδοξε	e)/doce	δοκέω	doke/w	v3saia---
ἔδοξεν	e)/docen	δοκέω	doke/w	v3saia---
ἔδοξέν	e)/doce/n	δοκέω	doke/w	v3saia---
ἔδωκαν	e)/dwkan	δίδωμι	di/dwmi	v3paia---
ἔδωκας	e)/dwkas	δίδωμι	di/dwmi	v2saia---
ἔδωκεν	e)/dwken	δίδωμι	di/dwmi	v3saia---
ἔζη	e)/zh	ζάω	za/w	v3siia---
ἔζη	e)/zh	ζέω	ze/w	v3siia---
ἔζησεν	e)/zhsen	ζάω	za/w	v3saia---
ἔθει	e)/qei	ἔθος	e)/qos	n-d---nn-
ἔθει	e)/qei	ἔθος	e)/qos	n-d---nv-
ἔθει	e)/qei	ἔθος	e)/qos	n-d---na-
ἔθει	e)/qei	ἔθος	e)/qos	n-s---nd-
ἔθει	e)/qei	ἔθος	e)/qos	n-s---nd-
ἔθει	e)/qei	ἔθω	e)/qw	v2spie---
ἔθει	e)/qei	ἔθω	e)/qw	v3spia---
ἔθει	e)/qei	θέω	qe/w	v3siia---
ἔθη	e)/qh	ἔθος	e)/qos	n-p---nn-
ἔθη	e)/qh	ἔθος	e)/qos	n-p---nv-
ἔθη	e)/qh	ἔθος	e)/qos	n-p---na-
ἔθη	e)/qh	ἔθος	e)/qos	n-d---nn-
ἔθη	e)/qh	ἔθος	e)/qos	n-d---nv-
ἔθη	e)/qh	ἔθος	e)/qos	n-d---na-
ἔθη	e)/qh	θέω	qe/w	v3siia---
ἔθισον	e)/qison	ἐθίζω	e)qi/zw	v2sama---
ἔθνεσιν	e)/qnesin	ἔθνος	e)/qnos	n-p---nd-
ἔθος	e)/qos	ἔθος	e)/qos	n-s---nn-
ἔθος	e)/qos	ἔθος	e)/qos	n-s---nv-
ἔθος	e)/qos	ἔθος	e)/qos	n-s---na-
ἔθους	e)/qous	ἔθος	e)/qos	n-s---ng-
ἔθρεψάς	e)/qreya/s	τρέφω	tre/fw	v2saia---
ἔθυσεν	e)/qusen	θύω1	qu/w1	v3saia---
ἔθυσεν	e)/qusen	θύω2	qu/w2	v3saia---
ἔκ	e)/k	ἐκ	e)k	r--------
ἔκβαλε	e)/kbale	ἐκβάλλω	e)kba/llw	v2sama---
ἔκβαλε	e)/kbale	ἐκβάλλω	e)kba/llw	v3saia---
ἔκβαλέ	e)/kbale/	ἐκβάλλω	e)kba/llw	v2sama---
ἔκβαλέ	e)/kbale/	ἐκβάλλω	e)kba/llw	v3saia---
ἔκβλητος	e)/kblhtos	ἔκβλητος	e)/kblhtos	n-s---mn-
ἔκβλητος	e)/kblhtos	ἔκβλητος	e)/kblhtos	n-s---fn-
ἔκδεξαι	e)/kdecai	ἐκδέχομαι	e)kde/xomai	v2samm---
ἔκδεξαι	e)/kdecai	ἐκδείκνυμι	e)kdei/knumi	v2samm---
ἔκδεξαί	e)/kdecai/	ἐκδέχομαι	e)kde/xomai	v2samm---
ἔκδεξαί	e)/kdecai/	ἐκδείκνυμι	e)kdei/knumi	v2samm---
ἔκειτο	e)/keito	κεῖμαι	kei=mai	v3siie---
ἔκκειται	e)/kkeitai	ἔκκειμαι	e)/kkeimai	v3spie---
ἔκκλινε	e)/kkline	ἐκκλίνω	e)kkli/nw	v2spma---
ἔκκλινε	e)/kkline	ἐκκλίνω	e)kkli/nw	v3saia---
ἔκκλινε	e)/kkline	ἐκκλίνω	e)kkli/nw	v3siia---
ἔκκλισιν	e)/kklisin	ἔκκλισις	e)/kklisis	n-s---fa-
ἔκκλισις	e)/kklisis	ἔκκλισις	e)/kklisis	n-s---fn-
ἔκλαεν	e)/klaen	κλαίω	klai/w	v3siia---
ἔκλαιεν	e)/klaien	κλαίω	klai/w	v3siia---
ἔκλαυσεν	e)/klausen	κλαίω	klai/w	v3saia---
ἔκπτυσον	e)/kptuson	ἐκπτύω	e)kptu/w	v2sama---
ἔκπτωσις	e)/kptwsis	ἔκπτωσις	e)/kptwsis	n-s---fn-
ἔκριναν	e)/krinan	κρίνω	kri/nw	v3paia---
ἔκρινας	e)/krinas	κρίνω	kri/nw	v2saia---
ἔκρινεν	e)/krinen	κρίνω	kri/nw	v3paip---
ἔκρινεν	e)/krinen	κρίνω	kri/nw	v3saia---
ἔκρινεν	e)/krinen	κρίνω	kri/nw	v3siia---
ἔκρινον	e)/krinon	κρίνω	kri/nw	v3piia---
ἔκρινον	e)/krinon	κρίνω	kri/nw	v1siia---
ἔλαβες	e)/labes	λαμβάνω	lamba/nw	v2saia---
ἔλαβον	e)/labon	λαμβάνω	lamba/nw	v3paia---
ἔλαβον	e)/labon	λαμβάνω	lamba/nw	v1saia---
ἔλαιον	e)/laion	ἔλαιον	e)/laion	n-s---nn-
ἔλαιον	e)/laion	ἔλαιον	e)/laion	n-s---nv-
ἔλαιον	e)/laion	ἔλαιον	e)/laion	n-s---na-
ἔλαιον	e)/laion	ἔλαιος	e)/laios	n-s---ma-
ἔλασσον	e)/lasson	ἐλάσσων	e)la/sswn	a-s---mv-
ἔλασσον	e)/lasson	ἐλάσσων	e)la/sswn	a-s---fv-
ἔλασσον	e)/lasson	ἐλάσσων	e)la/sswn	a-s---nn-
ἔλασσον	e)/lasson	ἐλάσσων	e)la/sswn	a-s---nv-
ἔλασσον	e)/lasson	ἐλάσσων	e)la/sswn	a-s---na-
ἔλασσον	e)/lasson	ἐλαύνω	e)lau/nw	v2sama---
ἔλαττον	e)/latton	ἐλάσσων	e)la/sswn	a-s---mv-
ἔλαττον	e)/latton	ἐλάσσων	e)la/sswn	a-s---fv-
ἔλαττον	e)/latton	ἐλάσσων	e)la/sswn	a-s---nn-
ἔλαττον	e)/latton	ἐλάσσων	e)la/sswn	a-s---nv-
ἔλαττον	e)/latton	ἐλάσσων	e)la/sswn	a-s---na-
ἔλαφοι	e)/lafoi	ἔλαφος	e)/lafos	n-p---mn-
ἔλαφοι	e)/lafoi	ἔλαφος	e)/lafos	n-p---mv-
ἔλαφοι	e)/lafoi	ἔλαφος	e)/lafos	n-p---fn-
ἔλαφοι	e)/lafoi	ἔλαφος	e)/lafos	n-p---fv-
ἔλεγε	e)/lege	ἔλεγος	e)/legos	n-s---mv-
ἔλεγε	e)/lege	λέγω1	le/gw1	v3siia---
ἔλεγε	e)/lege	λέγω2	le/gw2	v3siia---
ἔλεγε	e)/lege	λέγω3	le/gw3	v3siia---
ἔλεγεν	e)/legen	λέγω1	le/gw1	v3paip---
ἔλεγεν	e)/legen	λέγω1	le/gw1	v3siia---
ἔλεγεν	e)/legen	λέγω2	le/gw2	v3siia---
ἔλεγεν	e)/legen	λέγω3	le/gw3	v3siia---
ἔλεγες	e)/leges	λέγω1	le/gw1	v2siia---
ἔλεγες	e)/leges	λέγω2	le/gw2	v2siia---
ἔλεγες	e)/leges	λέγω3	le/gw3	v2siia---
ἔλεγον	e)/legon	ἔλεγος	e)/legos	n-s---ma-
ἔλεγον	e)/legon	λέγω1	le/gw1	v3piia---
ἔλεγον	e)/legon	λέγω1	le/gw1	v1siia---
ἔλεγον	e)/legon	λέγω2	le/gw2	v3piia---
ἔλεγον	e)/legon	λέγω2	le/gw2	v1siia---
ἔλεγον	e)/legon	λέγω3	le/gw3	v3piia---
ἔλεγον	e)/legon	λέγω3	le/gw3	v1siia---
ἔλεγχον	e)/legxon	ἔλεγχοσ2	e)/legxos2	n-s---ma-
ἔλεγχον	e)/legxon	ἐλέγχω	e)le/gxw	v3piia---
ἔλεγχον	e)/legxon	ἐλέγχω	e)le/gxw	v1siia---
ἔλεγχος	e)/legxos	ἔλεγχοσ1	e)/legxos1	n-s---nn-
ἔλεγχος	e)/legxos	ἔλεγχοσ1	e)/legxos1	n-s---nv-
ἔλεγχος	e)/legxos	ἔλεγχοσ1	e)/legxos1	n-s---na-
ἔλεγχος	e)/legxos	ἔλεγχοσ2	e)/legxos2	n-s---mn-
ἔλεγόν	e)/lego/n	ἔλεγος	e)/legos	n-s---ma-
ἔλεγόν	e)/lego/n	λέγω1	le/gw1	v3piia---
ἔλεγόν	e)/lego/n	λέγω1	le/gw1	v1siia---
ἔλεγόν	e)/lego/n	λέγω2	le/gw2	v3piia---
ἔλεγόν	e)/lego/n	λέγω2	le/gw2	v1siia---
ἔλεγόν	e)/lego/n	λέγω3	le/gw3	v3piia---
ἔλεγόν	e)/lego/n	λέγω3	le/gw3	v1siia---
ἔλεον	e)/leon	ἔλεος	e)/leos	n-s---ma-
ἔλθοι	e)/lqoi	ἔρχομαι	e)/rxomai	v3saoa---
ἔλθωμεν	e)/lqwmen	ἔρχομαι	e)/rxomai	v1pasa---
ἔλθωμεν	e)/lqwmen	ἔρχομαι	e)/rxomai	v1pasa---
ἔλθῃ	e)/lqh|	ἔρχομαι	e)/rxomai	v2sasm---
ἔλθῃ	e)/lqh|	ἔρχομαι	e)/rxomai	v3sasa---
ἔλθῃ	e)/lqh|	ἔρχομαι	e)/rxomai	v3sasa---
ἔλθῃς	e)/lqh|s	ἔρχομαι	e)/rxomai	v2sasa---
ἔλθῃς	e)/lqh|s	ἔρχομαι	e)/rxomai	v2sasa---
ἔλυσας	e)/lusas	ἐλύω	e)lu/w	v2saia---
ἔλυσας	e)/lusas	λύω	lu/w	v2saia---
ἔμαθεν	e)/maqen	μανθάνω	manqa/nw	v3saia---
ἔμαθες	e)/maqes	μανθάνω	manqa/nw	v2saia---
ἔμαθον	e)/maqon	μανθάνω	manqa/nw	v3paia---
ἔμαθον	e)/maqon	μανθάνω	manqa/nw	v1saia---
ἔμελλεν	e)/mellen	μέλλω	me/llw	v3siia---
ἔμελλον	e)/mellon	μέλλω	me/llw	v3piia---
ἔμελλον	e)/mellon	μέλλω	me/llw	v1siia---
ἔμενον	e)/menon	μένω	me/nw	v3piia---
ἔμενον	e)/menon	μένω	me/nw	v1siia---
ἔμετος	e)/metos	ἔμετος	e)/metos	n-s---mn-
ἔμμενε	e)/mmene	ἐμμένω	e)mme/nw	v2spma---
ἔμμενε	e)/mmene	ἐμμένω	e)mme/nw	v3siia---
ἔμπειρον	e)/mpeiron	ἔμπειρος	e)/mpeiros	n-s---ma-
ἔμπειρον	e)/mpeiron	ἔμπειρος	e)/mpeiros	n-s---fa-
ἔμπειρον	e)/mpeiron	ἔμπειρος	e)/mpeiros	n-s---nn-
ἔμπειρον	e)/mpeiron	ἔμπειρος	e)/mpeiros	n-s---nv-
ἔμπειρον	e)/mpeiron	ἔμπειρος	e)/mpeiros	n-s---na-
ἔμπειρός	e)/mpeiro/s	ἔμπειρος	e)/mpeiros	n-s---mn-
ἔμπειρός	e)/mpeiro/s	ἔμπειρος	e)/mpeiros	n-s---fn-
ἔμπνοα	e)/mpnoa	ἔμπνοος	e)/mpnoos	n-p---nn-
ἔμπνοα	e)/mpnoa	ἔμπνοος	e)/mpnoos	n-p---nv-
ἔμπνοα	e)/mpnoa	ἔμπνοος	e)/mpnoos	n-p---na-
ἔμπνοα	e)/mpnoa	ἔμπνους	e)/mpnous	n-p---nn-
ἔμπνοα	e)/mpnoa	ἔμπνους	e)/mpnous	n-p---nv-
ἔμπνοα	e)/mpnoa	ἔμπνους	e)/mpnous	n-p---na-
ἔμφασιν	e)/mfasin	ἔμφασις	e)/mfasis	n-s---fa-
ἔμφυτον	e)/mfuton	ἔμφυτος	e)/mfutos	n-s---ma-
ἔμφυτον	e)/mfuton	ἔμφυτος	e)/mfutos	n-s---fa-
ἔμφυτον	e)/mfuton	ἔμφυτος	e)/mfutos	n-s---nn-
ἔμφυτον	e)/mfuton	ἔμφυτος	e)/mfutos	n-s---nv-
ἔμφυτον	e)/mfuton	ἔμφυτος	e)/mfutos	n-s---na-
ἔμφυτον	e)/mfuton	ἐμφύω	e)mfu/w	v2dama---
ἔμφυτον	e)/mfuton	ἐμφύω	e)mfu/w	v2daia---
ἔν	e)/n	ἐν	e)n	r--------
ἔν	e)/n	εἰμί	ei)mi/	v3piia---
ἔν	e)/n	εἰς	ei)s	r--------
ἔνδεια	e)/ndeia	ἔνδεια	e)/ndeia	n-s---fn-
ἔνδεια	e)/ndeia	ἔνδεια	e)/ndeia	n-s---fv-
ἔνδειαν	e)/ndeian	ἔνδεια	e)/ndeia	n-s---fa-
ἔνδοθεν	e)/ndoqen	ἔνδοθεν	e)/ndoqen	d--------
ἔνδοθεν	e)/ndoqen	ἐνδίδωμι	e)ndi/dwmi	v3paip---
ἔνδον	e)/ndon	ἔνδον	e)/ndon	d--------
ἔνδον	e)/ndon	ἐνδίδωμι	e)ndi/dwmi	v3paia---
ἔνδον	e)/ndon	ἐνδίδωμι	e)ndi/dwmi	v3paia---
ἔνδοξον	e)/ndocon	ἔνδοξος	e)/ndocos	n-s---ma-
ἔνδοξον	e)/ndocon	ἔνδοξος	e)/ndocos	n-s---fa-
ἔνδοξον	e)/ndocon	ἔνδοξος	e)/ndocos	n-s---nn-
ἔνδοξον	e)/ndocon	ἔνδοξος	e)/ndocos	n-s---nv-
ἔνδοξον	e)/ndocon	ἔνδοξος	e)/ndocos	n-s---na-
ἔνεγκε	e)/negke	φέρω	fe/rw	v3saia---
ἔνεγκε	e)/negke	φέρω	fe/rw	v3saia---
ἔνθα	e)/nqa	ἔνθα	e)/nqa	d--------
ἔνθεν	e)/nqen	ἔνθεν	e)/nqen	d--------
ἔνθεν	e)/nqen	ἔρχομαι	e)/rxomai	v3saia---
ἔνιαι	e)/niai	ἔνιοι	e)/nioi	a-p---fn-
ἔνιαι	e)/niai	ἔνιοι	e)/nioi	a-p---fv-
ἔνιοι	e)/nioi	ἔνιοι	e)/nioi	a-p---mn-
ἔνιοι	e)/nioi	ἔνιοι	e)/nioi	a-p---mv-
ἔνιά	e)/nia/	ἔνιοι	e)/nioi	a-p---nn-
ἔνιά	e)/nia/	ἔνιοι	e)/nioi	a-p---nv-
ἔνιά	e)/nia/	ἔνιοι	e)/nioi	a-p---na-
ἔννοια	e)/nnoia	ἔννοια	e)/nnoia	n-s---fn-
ἔννοια	e)/nnoia	ἔννοια	e)/nnoia	n-s---fv-
ἔννοιαν	e)/nnoian	ἔννοια	e)/nnoia	n-s---fa-
ἔνστασιν	e)/nstasin	ἔνστασις	e)/nstasis	n-s---fa-
ἔντειλαί	e)/nteilai/	ἐντέλλω	e)nte/llw	v2samm---
ἔντερα	e)/ntera	ἔντερον	e)/nteron	n-p---nn-
ἔντερα	e)/ntera	ἔντερον	e)/nteron	n-p---nv-
ἔντερα	e)/ntera	ἔντερον	e)/nteron	n-p---na-
ἔντονον	e)/ntonon	ἔντονος	e)/ntonos	n-s---ma-
ἔντονον	e)/ntonon	ἔντονος	e)/ntonos	n-s---fa-
ἔντονον	e)/ntonon	ἔντονος	e)/ntonos	n-s---nn-
ἔντονον	e)/ntonon	ἔντονος	e)/ntonos	n-s---nv-
ἔντονον	e)/ntonon	ἔντονος	e)/ntonos	n-s---na-
ἔνυπνος	e)/nupnos	ἔνυπνος	e)/nupnos	n-s---mn-
ἔνυπνος	e)/nupnos	ἔνυπνος	e)/nupnos	n-s---fn-
ἔξαιρε	e)/caire	ἐξαίρω	e)cai/rw	v2spma---
ἔξαιρε	e)/caire	ἐξαίρω	e)cai/rw	v3siia---
ἔξειμι	e)/ceimi	ἔξειμι2	e)/ceimi2	v1spia---
ἔξειμι	e)/ceimi	ἔξεστι	e)/cesti	v1spia---
ἔξελε	e)/cele	ἐξαιρέω	e)caire/w	v2sama---
ἔξελε	e)/cele	ἐξαιρέω	e)caire/w	v3saia---
ἔξελε	e)/cele	ἐξαιρέω	e)caire/w	v3saia---
ἔξελθε	e)/celqe	ἐξέρχομαι	e)ce/rxomai	v2sama---
ἔξελθε	e)/celqe	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἔξελθε	e)/celqe	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἔξεστι	e)/cesti	ἔξεστι	e)/cesti	v3spia---
ἔξεστιν	e)/cestin	ἔξεστι	e)/cesti	v3spia---
ἔξεστίν	e)/cesti/n	ἔξεστι	e)/cesti	v3spia---
ἔξοδον	e)/codon	ἔξοδοσ1	e)/codos1	n-s---fa-
ἔξοδον	e)/codon	ἔξοδοσ2	e)/codos2	n-s---ma-
ἔξοδον	e)/codon	ἔξοδοσ2	e)/codos2	n-s---fa-
ἔξοδον	e)/codon	ἔξοδοσ2	e)/codos2	n-s---nn-
ἔξοδον	e)/codon	ἔξοδοσ2	e)/codos2	n-s---nv-
ἔξοδον	e)/codon	ἔξοδοσ2	e)/codos2	n-s---na-
ἔξω	e)/cw	ἔξω	e)/cw	d--------
ἔξω	e)/cw	ἔσσομαι	e)/ssomai	v2saie---
ἔξωθεν	e)/cwqen	ἔξωθεν	e)/cwqen	d--------
ἔξωθέν	e)/cwqe/n	ἔξωθεν	e)/cwqen	d--------
ἔοικεν	e)/oiken	ἔοικα	e)/oika	v3sria---
ἔοικεν	e)/oiken	ἔοικα	e)/oika	v3plia---
ἔπαγε	e)/page	ἐπάγω	e)pa/gw	v2spma---
ἔπαγε	e)/page	ἐπάγω	e)pa/gw	v3siia---
ἔπαθες	e)/paqes	πάσχω	pa/sxw	v2saia---
ἔπαθλον	e)/paqlon	ἔπαθλον	e)/paqlon	n-s---nn-
ἔπαθλον	e)/paqlon	ἔπαθλον	e)/paqlon	n-s---nv-
ἔπαθλον	e)/paqlon	ἔπαθλον	e)/paqlon	n-s---na-
ἔπαθέν	e)/paqe/n	πάσχω	pa/sxw	v3saia---
ἔπαιζεν	e)/paizen	παίζω	pai/zw	v3siia---
ἔπαινον	e)/painon	ἔπαινος	e)/painos	n-s---ma-
ἔπαινος	e)/painos	ἔπαινος	e)/painos	n-s---mn-
ἔπειθε	e)/peiqe	πείθω	pei/qw	v3siia---
ἔπειτα	e)/peita	ἔπειτα	e)/peita	d--------
ἔπελθέ	e)/pelqe/	ἐπέρχομαι	e)pe/rxomai	v2sama---
ἔπελθέ	e)/pelqe/	ἐπέρχομαι	e)pe/rxomai	v3saia---
ἔπελθέ	e)/pelqe/	ἐπέρχομαι	e)pe/rxomai	v3saia---
ἔπεμπεν	e)/pempen	πέμπω	pe/mpw	v3siia---
ἔπινες	e)/pines	πίνω	pi/nw	v2siia---
ἔπλασσεν	e)/plassen	πλάσσω	pla/ssw	v3siia---
ἔπλασσεν	e)/plassen	πλήσσω	plh/ssw	v3siia---
ἔπλευσας	e)/pleusas	πλέω	ple/w	v2saia---
ἔπλευσεν	e)/pleusen	πλέω	ple/w	v3saia---
ἔπληξεν	e)/plhcen	πλήσσω	plh/ssw	v3saia---
ἔπραξα	e)/praca	πράσσω	pra/ssw	v1saia---
ἔπραξα	e)/praca	πράσσω	pra/ssw	v1saia---
ἔπραξας	e)/pracas	πράσσω	pra/ssw	v2saia---
ἔπραξας	e)/pracas	πράσσω	pra/ssw	v2saia---
ἔπραξε	e)/prace	πράσσω	pra/ssw	v3saia---
ἔπραξε	e)/prace	πράσσω	pra/ssw	v3saia---
ἔπραξεν	e)/pracen	πράσσω	pra/ssw	v3saia---
ἔπραξεν	e)/pracen	πράσσω	pra/ssw	v3saia---
ἔπραξάς	e)/praca/s	πράσσω	pra/ssw	v2saia---
ἔπραξάς	e)/praca/s	πράσσω	pra/ssw	v2saia---
ἔπραττεν	e)/pratten	πράσσω	pra/ssw	v3siia---
ἔπταισεν	e)/ptaisen	πταίω	ptai/w	v3saia---
ἔργα	e)/rga	ἔργον	e)/rgon	n-p---nn-
ἔργα	e)/rga	ἔργον	e)/rgon	n-p---nv-
ἔργα	e)/rga	ἔργον	e)/rgon	n-p---na-
ἔργοις	e)/rgois	ἔργον	e)/rgon	n-p---nd-
ἔργον	e)/rgon	ἔργνυμι	e)/rgnumi	v-sppamv-
ἔργον	e)/rgon	ἔργνυμι	e)/rgnumi	v-sppann-
ἔργον	e)/rgon	ἔργνυμι	e)/rgnumi	v-sppanv-
ἔργον	e)/rgon	ἔργνυμι	e)/rgnumi	v-sppana-
ἔργον	e)/rgon	ἔργον	e)/rgon	n-s---nn-
ἔργον	e)/rgon	ἔργον	e)/rgon	n-s---nv-
ἔργον	e)/rgon	ἔργον	e)/rgon	n-s---na-
ἔργου	e)/rgou	ἔργνυμι	e)/rgnumi	v2siie---
ἔργου	e)/rgou	ἔργον	e)/rgon	n-s---ng-
ἔργων	e)/rgwn	ἔργνυμι	e)/rgnumi	v-sppamn-
ἔργων	e)/rgwn	ἔργον	e)/rgon	n-p---ng-
ἔργῳ	e)/rgw|	ἔργον	e)/rgon	n-s---nd-
ἔρεξα	e)/reca	ἐρέσσω	e)re/ssw	v1saia---
ἔρεξα	e)/reca	ῥέζω	r(e/zw	v1saia---
ἔρευνα	e)/reuna	ἔρευνα	e)/reuna	n-s---fn-
ἔρευνα	e)/reuna	ἔρευνα	e)/reuna	n-s---fv-
ἔρημοι	e)/rhmoi	ἐρῆμος	e)rh=mos	n-p---mn-
ἔρημοι	e)/rhmoi	ἐρῆμος	e)rh=mos	n-p---mv-
ἔρημοι	e)/rhmoi	ἐρῆμος	e)rh=mos	n-p---fn-
ἔρημοι	e)/rhmoi	ἐρῆμος	e)rh=mos	n-p---fv-
ἔρημον	e)/rhmon	ἐρῆμος	e)rh=mos	n-s---ma-
ἔρημον	e)/rhmon	ἐρῆμος	e)rh=mos	n-s---fa-
ἔρημον	e)/rhmon	ἐρῆμος	e)rh=mos	n-s---nn-
ἔρημον	e)/rhmon	ἐρῆμος	e)rh=mos	n-s---nv-
ἔρημον	e)/rhmon	ἐρῆμος	e)rh=mos	n-s---na-
ἔρημος	e)/rhmos	ἐρῆμος	e)rh=mos	n-s---mn-
ἔρημος	e)/rhmos	ἐρῆμος	e)rh=mos	n-s---fn-
ἔρημός	e)/rhmo/s	ἐρῆμος	e)rh=mos	n-s---mn-
ἔρημός	e)/rhmo/s	ἐρῆμος	e)rh=mos	n-s---fn-
ἔρια	e)/ria	ἔριον	e)/rion	n-p---nn-
ἔρια	e)/ria	ἔριον	e)/rion	n-p---nv-
ἔρια	e)/ria	ἔριον	e)/rion	n-p---na-
ἔρριψαν	e)/rriyan	ῥίπτω	r(i/ptw	v3paia---
ἔρρωσο	e)/rrwso	ῥώννυμι	r(w/nnumi	v2slie---
ἔρρωσο	e)/rrwso	ῥώννυμι	r(w/nnumi	v2srme---
ἔρχεσθαι	e)/rxesqai	ἔρχομαι	e)/rxomai	v--pne---
ἔρχεσθε	e)/rxesqe	ἔρχομαι	e)/rxomai	v2ppme---
ἔρχεσθε	e)/rxesqe	ἔρχομαι	e)/rxomai	v2ppie---
ἔρχεσθε	e)/rxesqe	ἔρχομαι	e)/rxomai	v2piie---
ἔρχεται	e)/rxetai	ἔρχομαι	e)/rxomai	v3spie---
ἔρχομαι	e)/rxomai	ἔρχομαι	e)/rxomai	v1spie---
ἔρχου	e)/rxou	ἔρχομαι	e)/rxomai	v2spme---
