’	'	ἒ	e)\	x--------
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---fg-
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---mg-
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---ng-
ἐμῷ	e)mw=|	ἐμός	e)mo/s	a-s---md-
ἐμῷ	e)mw=|	ἐμός	e)mo/s	a-s---nd-
ἐν	e)n	ἐν	e)n	r--------
ἐν	e)n	εἰς	ei)s	r--------
ἐνεβριμήσατο	e)nebrimh/sato	ἐμβριμάομαι	e)mbrima/omai	v3saie---
ἐνεπλήσθησαν	e)neplh/sqhsan	ἐμπίπλημι	e)mpi/plhmi	v3paip---
ἐνετείλατο	e)netei/lato	ἐντέλλω	e)nte/llw	v3saim---
ἐνεφύσησεν	e)nefu/shsen	ἐμφυσάω	e)mfusa/w	v3saia---
ἐνθάδε	e)nqa/de	ἐνθάδε	e)nqa/de	d--------
ἐνιαυτοῦ	e)niautou=	ἐνιαυτός	e)niauto/s	n-s---mg-
ἐνιψάμην	e)niya/mhn	ἐνίπτω	e)ni/ptw	v1saim---
ἐνιψάμην	e)niya/mhn	νίφω	ni/fw	v1saim---
ἐνιψάμην	e)niya/mhn	νίζω	ni/zw	v1saim---
ἐνταφιασμοῦ	e)ntafiasmou=	ἐνταφιασμός	e)ntafiasmo/s	n-s---mg-
ἐνταφιάζειν	e)ntafia/zein	ἐνταφιάζω	e)ntafia/zw	v--pna---
ἐντετυλιγμένον	e)ntetuligme/non	ἐντυλίσσω	e)ntuli/ssw	v-srpema-
ἐντετυλιγμένον	e)ntetuligme/non	ἐντυλίσσω	e)ntuli/ssw	v-srpenn-
ἐντετυλιγμένον	e)ntetuligme/non	ἐντυλίσσω	e)ntuli/ssw	v-srpenv-
ἐντετυλιγμένον	e)ntetuligme/non	ἐντυλίσσω	e)ntuli/ssw	v-srpena-
ἐντεῦθεν	e)nteu=qen	ἐντεῦθεν	e)nteu=qen	d--------
ἐντολάς	e)ntola/s	ἐντολή	e)ntolh/	n-p---fa-
ἐντολή	e)ntolh/	ἐντολή	e)ntolh/	n-s---fn-
ἐντολή	e)ntolh/	ἐντολή	e)ntolh/	n-s---fv-
ἐντολήν	e)ntolh/n	ἐντολή	e)ntolh/	n-s---fa-
ἐντέλλομαι	e)nte/llomai	ἐντέλλω	e)nte/llw	v1spie---
ἐνέβησαν	e)ne/bhsan	ἐμβαίνω	e)mbai/nw	v3paia---
ἐνέβησαν	e)ne/bhsan	ἐμβαίνω	e)mbai/nw	v3paia---
ἐνίψατο	e)ni/yato	ἐνίπτω	e)ni/ptw	v3saim---
ἐνίψατο	e)ni/yato	νίφω	ni/fw	v3saim---
ἐνίψατο	e)ni/yato	νίζω	ni/zw	v3saim---
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	r--------
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	n-s---ma-
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	n-s---fa-
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	n-s---nn-
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	n-s---nv-
ἐνώπιον	e)nw/pion	ἐνώπιος	e)nw/pios	n-s---na-
ἐξ	e)c	ἐκ	e)k	r--------
ἐξεκέντησαν	e)ceke/nthsan	ἐκ-κεντάω	e)k-kenta/w	v3piia---
ἐξεκέντησαν	e)ceke/nthsan	ἐκ-κεντάω	e)k-kenta/w	v3paia---
ἐξεκέντησαν	e)ceke/nthsan	ἐκ-κεντέω	e)k-kente/w	v3paia---
ἐξελεξάμην	e)celeca/mhn	ἐκλέγω	e)kle/gw	v1saim---
ἐξελεύσεται	e)celeu/setai	ἐξέρχομαι	e)ce/rxomai	v3sfim---
ἐξελθεῖν	e)celqei=n	ἐξέρχομαι	e)ce/rxomai	v--ana---
ἐξελέξασθε	e)cele/casqe	ἐκλέγω	e)kle/gw	v2paim---
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v-sfpafd-
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v-sfpafd-
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v--ana---
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v3saoa---
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v--ana---
ἐξετάσαι	e)ceta/sai	ἐξετάζω	e)ceta/zw	v3saoa---
ἐξηγήσατο	e)chgh/sato	ἐξηγέομαι	e)chge/omai	v3saim---
ἐξηγήσατο	e)chgh/sato	ἐξηγέομαι	e)chge/omai	v3saim---
ἐξηγήσατο	e)chgh/sato	ἐξηγέομαι	e)chge/omai	v3saie---
ἐξηγήσατο	e)chgh/sato	ἐξηγέομαι	e)chge/omai	v3saim---
ἐξηράνθη	e)chra/nqh	ξηραίνω	chrai/nw	v3saip---
ἐξουσίαν	e)cousi/an	ἐξουσία	e)cousi/a	n-s---fa-
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v1sasa---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v1sfia---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v2saim---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v1sasa---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v1sfia---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v2saim---
ἐξυπνίσω	e)cupni/sw	ἐξυπνίζω	e)cupni/zw	v2saim---
ἐξάγει	e)ca/gei	ἐξάγω	e)ca/gw	v2spie---
ἐξάγει	e)ca/gei	ἐξάγω	e)ca/gw	v3spia---
ἐξέβαλεν	e)ce/balen	ἐκβάλλω	e)kba/llw	v3saia---
ἐξέβαλεν	e)ce/balen	ἐκβάλλω	e)kba/llw	v3saia---
ἐξέβαλον	e)ce/balon	ἐκβάλλω	e)kba/llw	v3paia---
ἐξέβαλον	e)ce/balon	ἐκβάλλω	e)kba/llw	v1saia---
ἐξέμαξεν	e)ce/macen	ἐκμάσσω	e)kma/ssw	v3saia---
ἐξένευσεν	e)ce/neusen	ἐκνέω	e)kne/w	v3saia---
ἐξένευσεν	e)ce/neusen	ἐκνεύω	e)kneu/w	v3saia---
ἐξέχεεν	e)ce/xeen	ἐξέχω	e)ce/xw	v--pna---
ἐξέχεεν	e)ce/xeen	ἐκχέω	e)kxe/w	v3siia---
ἐξέχεεν	e)ce/xeen	ἐκχέω	e)kxe/w	v3saia---
ἐξήρχοντο	e)ch/rxonto	ἐξάρχω	e)ca/rxw	v3piie---
ἐξήρχοντο	e)ch/rxonto	ἐξέρχομαι	e)ce/rxomai	v3piie---
ἐξῆλθεν	e)ch=lqen	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθεν	e)ch=lqen	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθες	e)ch=lqes	ἐξέρχομαι	e)ce/rxomai	v2saia---
ἐξῆλθον	e)ch=lqon	ἐξέρχομαι	e)ce/rxomai	v3paia---
ἐξῆλθον	e)ch=lqon	ἐξέρχομαι	e)ce/rxomai	v1saia---
ἐπαύριον	e)pau/rion	ἐπαύριον	e)pau/rion	d--------
ἐπαύριον	e)pau/rion	ἐπαυρέω	e)paure/w	v3piia---
ἐπαύριον	e)pau/rion	ἐπαυρέω	e)paure/w	v1siia---
ἐπαύριον	e)pau/rion	ἐπαυρέω	e)paure/w	v3piia---
ἐπαύριον	e)pau/rion	ἐπαυρέω	e)paure/w	v1siia---
ἐπενδύτην	e)pendu/thn	ἐπενδύνω	e)pendu/nw	v3daia---
ἐπενδύτην	e)pendu/thn	ἐπενδύτης	e)pendu/ths	n-s---ma-
ἐπερωτήσατε	e)perwth/sate	ἐπερωτάω	e)perwta/w	v2pama---
ἐπερωτήσατε	e)perwth/sate	ἐπερωτάω	e)perwta/w	v2pama---
ἐπερωτήσατε	e)perwth/sate	ἐπερωτάω	e)perwta/w	v2paia---
ἐπερωτήσατε	e)perwth/sate	ἐπερωτάω	e)perwta/w	v2paia---
ἐπερίσσευσαν	e)peri/sseusan	περισσεύω	perisseu/w	v3paia---
ἐπεί	e)pei/	ἐπεί	e)pei/	c--------
ἐπηρώτησεν	e)phrw/thsen	ἐπερωτάω	e)perwta/w	v3saia---
ἐπιθυμίας	e)piqumi/as	ἐπιθυμία	e)piqumi/a	n-p---fa-
ἐπιθυμίας	e)piqumi/as	ἐπιθυμία	e)piqumi/a	n-s---fg-
ἐπιθυμίας	e)piqumi/as	ἐπιθυμιάω	e)piqumia/w	v2siia---
ἐπιθυμίας	e)piqumi/as	ἐπιθυμιάω	e)piqumia/w	v2siia---
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-srpema-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-srpenn-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-srpenv-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-srpena-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-sppema-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-sppenn-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-sppenv-
ἐπικείμενον	e)pikei/menon	ἐπίκειμαι	e)pi/keimai	v-sppena-
ἐπιλεγομένη	e)pilegome/nh	ἐπιλέγω	e)pile/gw	v-sppefn-
ἐπιλεγομένη	e)pilegome/nh	ἐπιλέγω	e)pile/gw	v-sppefv-
ἐπιστεύετε	e)pisteu/ete	πιστεύω	pisteu/w	v2piia---
ἐπιάσατε	e)pia/sate	πιάζω	pia/zw	v2paia---
ἐπιάσατε	e)pia/sate	πιέζω	pie/zw	v2paia---
ἐπληρώθη	e)plhrw/qh	πληρόω	plhro/w	v3saip---
ἐποιεῖτε	e)poiei=te	ἐποίζω	e)poi/zw	v2pfia---
ἐποιεῖτε	e)poiei=te	ποιέω	poie/w	v2piia---
ἐπορεύετο	e)poreu/eto	ἐφορεύω	e)foreu/w	v3siie---
ἐπορεύετο	e)poreu/eto	πορεύω	poreu/w	v3siie---
ἐπορεύθη	e)poreu/qh	ἐφορεύω	e)foreu/w	v3saip---
ἐπορεύθη	e)poreu/qh	πορεύω	poreu/w	v3saip---
ἐπουράνια	e)poura/nia	ἐπουράνιος	e)poura/nios	n-p---nn-
ἐπουράνια	e)poura/nia	ἐπουράνιος	e)poura/nios	n-p---nv-
ἐπουράνια	e)poura/nia	ἐπουράνιος	e)poura/nios	n-p---na-
ἐποίει	e)poi/ei	ποιέω	poie/w	v3siia---
ἐποίησα	e)poi/hsa	ποιέω	poie/w	v1saia---
ἐποίησαν	e)poi/hsan	ποιέω	poie/w	v3paia---
ἐποίησας	e)poi/hsas	ποιέω	poie/w	v2saia---
ἐποίησεν	e)poi/hsen	ποιέω	poie/w	v3saia---
ἐποίησέν	e)poi/hse/n	ποιέω	poie/w	v3saia---
ἐπροφήτευσεν	e)profh/teusen	προφητεύω	profhteu/w	v3saia---
ἐπράθη	e)pra/qh	πιπράσκω	pipra/skw	v3saip---
ἐπάνω	e)pa/nw	ἐπάνω	e)pa/nw	d--------
ἐπάρας	e)pa/ras	ἐπαίρω	e)pai/rw	v-sapamn-
ἐπάρας	e)pa/ras	ἐπαίρω	e)pai/rw	v-sapamv-
ἐπάρατε	e)pa/rate	ἐπάρατος	e)pa/ratos	n-s---mv-
ἐπάρατε	e)pa/rate	ἐπάρατος	e)pa/ratos	n-s---fv-
ἐπάρατε	e)pa/rate	ἐπαίρω	e)pai/rw	v2pama---
ἐπάρατε	e)pa/rate	ἐπαίρω	e)pai/rw	v2paia---
ἐπάρατε	e)pa/rate	ἐπαίρω	e)pai/rw	v2paia---
ἐπάρατοί	e)pa/ratoi/	ἐπάρατος	e)pa/ratos	n-p---mn-
ἐπάρατοί	e)pa/ratoi/	ἐπάρατος	e)pa/ratos	n-p---mv-
ἐπάρατοί	e)pa/ratoi/	ἐπάρατος	e)pa/ratos	n-p---fn-
ἐπάρατοί	e)pa/ratoi/	ἐπάρατος	e)pa/ratos	n-p---fv-
ἐπέβαλεν	e)pe/balen	ἐπιβάλλω	e)piba/llw	v3saia---
ἐπέβαλεν	e)pe/balen	ἐπιβάλλω	e)piba/llw	v3saia---
ἐπέθηκαν	e)pe/qhkan	ἐπιτίθημι	e)piti/qhmi	v3paia---
ἐπέθηκέν	e)pe/qhke/n	ἐπιτίθημι	e)piti/qhmi	v3saia---
ἐπέκειτο	e)pe/keito	ἐπίκειμαι	e)pi/keimai	v3siie---
ἐπέμενον	e)pe/menon	ἐφίημι	e)fi/hmi	v-sapmma-
ἐπέμενον	e)pe/menon	ἐφίημι	e)fi/hmi	v-sapmnn-
ἐπέμενον	e)pe/menon	ἐφίημι	e)fi/hmi	v-sapmnv-
ἐπέμενον	e)pe/menon	ἐφίημι	e)fi/hmi	v-sapmna-
ἐπέμενον	e)pe/menon	ἐπιμένω	e)pime/nw	v3piia---
ἐπέμενον	e)pe/menon	ἐπιμένω	e)pime/nw	v1siia---
ἐπέτρεψεν	e)pe/treyen	ἐπιτρέπω	e)pitre/pw	v3saia---
ἐπέχρισεν	e)pe/xrisen	ἐπιχρίω	e)pixri/w	v3saia---
ἐπέχρισέν	e)pe/xrise/n	ἐπιχρίω	e)pixri/w	v3saia---
ἐπί	e)pi/	ἐπί	e)pi/	r--------
ἐπίασαν	e)pi/asan	πιάζω	pia/zw	v3paia---
ἐπίασαν	e)pi/asan	πιέζω	pie/zw	v3paia---
ἐπίασεν	e)pi/asen	πιάζω	pia/zw	v3saia---
ἐπίασεν	e)pi/asen	πιέζω	pie/zw	v3saia---
ἐπίγεια	e)pi/geia	ἐπίγειος	e)pi/geios	n-p---nn-
ἐπίγεια	e)pi/geia	ἐπίγειος	e)pi/geios	n-p---nv-
ἐπίγεια	e)pi/geia	ἐπίγειος	e)pi/geios	n-p---na-
ἐπίστευεν	e)pi/steuen	πιστεύω	pisteu/w	v3siia---
ἐπίστευον	e)pi/steuon	πιστεύω	pisteu/w	v3piia---
ἐπίστευον	e)pi/steuon	πιστεύω	pisteu/w	v1siia---
ἐπίστευσαν	e)pi/steusan	πιστεύω	pisteu/w	v3paia---
ἐπίστευσεν	e)pi/steusen	πιστεύω	pisteu/w	v3saia---
ἐπύθετο	e)pu/qeto	πύθω	pu/qw	v3siip---
ἐπύθετο	e)pu/qeto	πυνθάνομαι	punqa/nomai	v3saim---
ἐπώρωσεν	e)pw/rwsen	πωρόω	pwro/w	v3saia---
ἐπῆρεν	e)ph=ren	ἐπαίρω	e)pai/rw	v3saia---
ἐραύνησον	e)rau/nhson	ἐραυνάω	e)rauna/w	v2sama---
ἐργαζώμεθα	e)rgazw/meqa	ἐργάζομαι	e)rga/zomai	v1ppse---
ἐργάζεσθαι	e)rga/zesqai	ἐργάζομαι	e)rga/zomai	v--pne---
ἐργάζεσθε	e)rga/zesqe	ἐργάζομαι	e)rga/zomai	v2ppme---
ἐργάζεσθε	e)rga/zesqe	ἐργάζομαι	e)rga/zomai	v2ppie---
ἐργάζεσθε	e)rga/zesqe	ἐργάζομαι	e)rga/zomai	v2piie---
ἐργάζεται	e)rga/zetai	ἐργάζομαι	e)rga/zomai	v3spie---
ἐργάζομαι	e)rga/zomai	ἐργάζομαι	e)rga/zomai	v1spie---
ἐργάζῃ	e)rga/zh|	ἐργάζομαι	e)rga/zomai	v2spse---
ἐργάζῃ	e)rga/zh|	ἐργάζομαι	e)rga/zomai	v2spie---
ἐρχέσθω	e)rxe/sqw	ἔρχομαι	e)/rxomai	v3spme---
ἐρχόμενα	e)rxo/mena	ἔρχομαι	e)/rxomai	v-pppenn-
ἐρχόμενα	e)rxo/mena	ἔρχομαι	e)/rxomai	v-pppenv-
ἐρχόμενα	e)rxo/mena	ἔρχομαι	e)/rxomai	v-pppena-
ἐρχόμενον	e)rxo/menon	ἔρχομαι	e)/rxomai	v-sppema-
ἐρχόμενον	e)rxo/menon	ἔρχομαι	e)/rxomai	v-sppenn-
ἐρχόμενον	e)rxo/menon	ἔρχομαι	e)/rxomai	v-sppenv-
ἐρχόμενον	e)rxo/menon	ἔρχομαι	e)/rxomai	v-sppena-
ἐρχόμενος	e)rxo/menos	ἔρχομαι	e)/rxomai	v-sppemn-
ἐρωτήσατε	e)rwth/sate	ἐρωτάω	e)rwta/w	v2pama---
ἐρωτήσατε	e)rwth/sate	ἐρωτάω	e)rwta/w	v2paia---
ἐρωτήσετε	e)rwth/sete	ἐρωτάω	e)rwta/w	v2pasa---
ἐρωτήσετε	e)rwth/sete	ἐρωτάω	e)rwta/w	v2pfia---
ἐρωτήσω	e)rwth/sw	ἐρωτάω	e)rwta/w	v1sasa---
ἐρωτήσω	e)rwth/sw	ἐρωτάω	e)rwta/w	v1sfia---
ἐρωτήσω	e)rwth/sw	ἐρωτάω	e)rwta/w	v2saim---
ἐρωτήσωσιν	e)rwth/swsin	ἐρωτάω	e)rwta/w	v3pasa---
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v-sppamv-
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v-sppann-
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v-sppanv-
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v-sppana-
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v-sppamn-
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v--pna---
ἐρωτᾶν	e)rwta=n	ἐρωτάω	e)rwta/w	v--pna---
ἐρωτᾷ	e)rwta=|	ἐρωτάω	e)rwta/w	v2spse---
ἐρωτᾷ	e)rwta=|	ἐρωτάω	e)rwta/w	v2spie---
ἐρωτᾷ	e)rwta=|	ἐρωτάω	e)rwta/w	v3spsa---
ἐρωτᾷ	e)rwta=|	ἐρωτάω	e)rwta/w	v3spia---
ἐρωτᾷς	e)rwta=|s	ἐρωτάω	e)rwta/w	v2spsa---
ἐρωτᾷς	e)rwta=|s	ἐρωτάω	e)rwta/w	v2spia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v2spme---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v1spsa---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v1spia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v1spsa---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v1spia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	v2siie---
ἐρωτῶντες	e)rwtw=ntes	ἐρωτάω	e)rwta/w	v-pppamn-
ἐρωτῶντες	e)rwtw=ntes	ἐρωτάω	e)rwta/w	v-pppamv-
ἐρήμου	e)rh/mou	ἐρῆμος	e)rh=mos	a-s---mg-
ἐρήμου	e)rh/mou	ἐρῆμος	e)rh=mos	a-s---ng-
ἐρήμου	e)rh/mou	ἐρῆμος	e)rh=mos	n-s---mg-
ἐρήμου	e)rh/mou	ἐρῆμος	e)rh=mos	n-s---fg-
ἐρήμου	e)rh/mou	ἐρῆμος	e)rh=mos	n-s---ng-
ἐρήμου	e)rh/mou	ἐρημόω	e)rhmo/w	v2spma---
ἐρήμου	e)rh/mou	ἐρημόω	e)rhmo/w	v3siia---
ἐρήμῳ	e)rh/mw|	ἐρῆμος	e)rh=mos	a-s---md-
ἐρήμῳ	e)rh/mw|	ἐρῆμος	e)rh=mos	a-s---nd-
ἐρήμῳ	e)rh/mw|	ἐρῆμος	e)rh=mos	n-s---md-
ἐρήμῳ	e)rh/mw|	ἐρῆμος	e)rh=mos	n-s---fd-
ἐρήμῳ	e)rh/mw|	ἐρῆμος	e)rh=mos	n-s---nd-
ἐρώτησον	e)rw/thson	ἐρωτάω	e)rwta/w	v2sama---
ἐσκήνωσεν	e)skh/nwsen	σκηνόω	skhno/w	v3saia---
ἐσμεν	e)smen	εἰμί	ei)mi/	v1ppia---
ἐσμέν	e)sme/n	εἰμί	ei)mi/	v1ppia---
ἐσταυρώθη	e)staurw/qh	σταυρόω	stauro/w	v3saip---
ἐσταύρωσαν	e)stau/rwsan	σταυρόω	stauro/w	v3paia---
ἐστε	e)ste	εἰμί	ei)mi/	v2ppia---
ἐστι	e)sti	εἰμί	ei)mi/	v3spia---
ἐστιν	e)stin	εἰμί	ei)mi/	v3spia---
ἐστράφη	e)stra/fh	στράπτω	stra/ptw	v3slia---
ἐστράφη	e)stra/fh	στράπτω	stra/ptw	v1slia---
ἐστράφη	e)stra/fh	στράπτω	stra/ptw	v3saip---
ἐστράφη	e)stra/fh	στρέφω	stre/fw	v3saip---
ἐστέ	e)ste/	εἰμί	ei)mi/	v2ppia---
ἐστίν	e)sti/n	εἰμί	ei)mi/	v3spia---
ἐσφράγισεν	e)sfra/gisen	σφραγίζω	sfragi/zw	v3saia---
ἐσχάτῃ	e)sxa/th|	ἔσχατος	e)/sxatos	a-s---fd-
ἐσχίσθη	e)sxi/sqh	σχίζω	sxi/zw	v3saip---
ἐταράχθη	e)tara/xqh	ταράσσω	tara/ssw	v3saip---
ἐτάραξεν	e)ta/racen	ταράσσω	tara/ssw	v3saia---
ἐτήρησαν	e)th/rhsan	τηρέω	thre/w	v3paia---
ἐτήρουν	e)th/roun	τηρέω	thre/w	v3piia---
ἐτήρουν	e)th/roun	τηρέω	thre/w	v1siia---
ἐτόλμα	e)to/lma	τολμάω	tolma/w	v3siia---
ἐφανερώθη	e)fanerw/qh	φανερόω	fanero/w	v3saip---
ἐφανέρωσεν	e)fane/rwsen	φανερόω	fanero/w	v3saia---
ἐφοβοῦντο	e)fobou=nto	φοβέω	fobe/w	v3piie---
ἐφοβήθη	e)fobh/qh	φοβέω	fobe/w	v3saip---
ἐφοβήθησαν	e)fobh/qhsan	φοβέω	fobe/w	v3paip---
ἐφάγετε	e)fa/gete	ἐσθίω	e)sqi/w	v2paia---
ἐφίλει	e)fi/lei	φιλέω	file/w	v3siia---
ἐφύλαξα	e)fu/laca	φυλάσσω	fula/ssw	v1saia---
ἐφύλαξα	e)fu/laca	φυλάζω	fula/zw	v1saia---
ἐφώνησαν	e)fw/nhsan	φωνέω	fwne/w	v3paia---
ἐφώνησεν	e)fw/nhsen	φωνέω	fwne/w	v3saia---
ἐχορτάσθητε	e)xorta/sqhte	χορτάζω	xorta/zw	v2paip---
ἐχάρη	e)xa/rh	χαίρω	xai/rw	v3saip---
ἐχάρησαν	e)xa/rhsan	χαίρω	xai/rw	v3paip---
ἐχάρητε	e)xa/rhte	χαίρω	xai/rw	v2paip---
ἐάν	e)a/n	ἐάν	e)a/n	c--------
ἑαυτούς	e(autou/s	ἑαυτοῦ	e(autou=	n-p---ma-
ἑαυτοῖς	e(autoi=s	ἑαυτοῦ	e(autou=	n-p---nd-
ἑαυτοῖς	e(autoi=s	ἑαυτοῦ	e(autou=	n-p---md-
ἑαυτοῦ	e(autou=	ἑαυτοῦ	e(autou=	n-s---ng-
ἑαυτοῦ	e(autou=	ἑαυτοῦ	e(autou=	n-s---mg-
ἑαυτόν	e(auto/n	ἑαυτοῦ	e(autou=	n-s---ma-
ἑαυτῶν	e(autw=n	ἑαυτοῦ	e(autou=	n-p---ng-
ἑαυτῶν	e(autw=n	ἑαυτοῦ	e(autou=	n-p---fg-
ἑαυτῶν	e(autw=n	ἑαυτοῦ	e(autou=	n-p---mg-
ἑαυτῷ	e(autw=|	ἑαυτοῦ	e(autou=	n-s---nd-
ἑαυτῷ	e(autw=|	ἑαυτοῦ	e(autou=	n-s---md-
ἑβδόμην	e(bdo/mhn	ἕβδομος	e(/bdomos	a-s---fa-
ἑκατόν	e(kato/n	ἑκατόν	e(kato/n	m--------
ἑκάστῳ	e(ka/stw|	ἕκαστος	e(/kastos	a-s---md-
ἑκάστῳ	e(ka/stw|	ἕκαστος	e(/kastos	a-s---nd-
ἑλκύσαι	e(lku/sai	ἕλκω	e(/lkw	v--ana---
ἑλκύσαι	e(lku/sai	ἕλκω	e(/lkw	v3saoa---
ἑλκύσω	e(lku/sw	ἕλκω	e(/lkw	v1sasa---
ἑλκύσω	e(lku/sw	ἕλκω	e(/lkw	v2saim---
ἑλκύσῃ	e(lku/sh|	ἕλκυσις	e(/lkusis	n-s---fd-
ἑλκύσῃ	e(lku/sh|	ἕλκω	e(/lkw	v2sasm---
ἑλκύσῃ	e(lku/sh|	ἕλκω	e(/lkw	v3sasa---
ἑορτή	e(orth/	ἑορτή	e(orth/	n-s---fn-
ἑορτή	e(orth/	ἑορτή	e(orth/	n-s---fv-
ἑορτήν	e(orth/n	ἑορτή	e(orth/	n-s---fa-
ἑορτῆς	e(orth=s	ἑορτάζω	e(orta/zw	v2sfia---
ἑορτῆς	e(orth=s	ἑορτή	e(orth/	n-s---fg-
ἑορτῇ	e(orth=|	ἑορτάζω	e(orta/zw	v2sfim---
ἑορτῇ	e(orth=|	ἑορτάζω	e(orta/zw	v3sfia---
ἑορτῇ	e(orth=|	ἑορτή	e(orth/	n-s---fd-
ἑρμηνεύεται	e(rmhneu/etai	ἑρμηνεύω	e(rmhneu/w	v3spie---
ἑστηκότες	e(sthko/tes	ἵστημι	i(/sthmi	v-prpamn-
ἑστηκότες	e(sthko/tes	ἵστημι	i(/sthmi	v-prpamv-
ἑστηκώς	e(sthkw/s	ἵστημι	i(/sthmi	v-srpamn-
ἑστηκώς	e(sthkw/s	ἵστημι	i(/sthmi	v-srpamv-
ἑστώς	e(stw/s	ἵστημι	i(/sthmi	v-srpamn-
ἑστώς	e(stw/s	ἵστημι	i(/sthmi	v-srpamv-
ἑστῶτα	e(stw=ta	ἵστημι	i(/sthmi	v-prpann-
ἑστῶτα	e(stw=ta	ἵστημι	i(/sthmi	v-prpanv-
ἑστῶτα	e(stw=ta	ἵστημι	i(/sthmi	v-prpana-
ἑστῶτα	e(stw=ta	ἵστημι	i(/sthmi	v-srpama-
ἑτοιμάσαι	e(toima/sai	ἑτοιμάζω	e(toima/zw	v-sfpafd-
ἑτοιμάσαι	e(toima/sai	ἑτοιμάζω	e(toima/zw	v--ana---
ἑτοιμάσαι	e(toima/sai	ἑτοιμάζω	e(toima/zw	v3saoa---
ἑτοιμάσω	e(toima/sw	ἑτοιμάζω	e(toima/zw	v1sasa---
ἑτοιμάσω	e(toima/sw	ἑτοιμάζω	e(toima/zw	v1sfia---
ἑτοιμάσω	e(toima/sw	ἑτοιμάζω	e(toima/zw	v2saim---
ἑτέρα	e(te/ra	ἕτερος	e(/teros	a-d---fn-
ἑτέρα	e(te/ra	ἕτερος	e(/teros	a-d---fv-
ἑτέρα	e(te/ra	ἕτερος	e(/teros	a-d---fa-
ἑτέρα	e(te/ra	ἕτερος	e(/teros	a-s---fn-
ἑτέρα	e(te/ra	ἕτερος	e(/teros	a-s---fv-
ἑωρακότες	e(wrako/tes	ὁράω	o(ra/w	v-prpamn-
ἑωρακότες	e(wrako/tes	ὁράω	o(ra/w	v-prpamv-
ἑωρακώς	e(wrakw/s	ὁράω	o(ra/w	v-srpamn-
ἑωρακώς	e(wrakw/s	ὁράω	o(ra/w	v-srpamv-
ἑωράκαμεν	e(wra/kamen	ὁράω	o(ra/w	v1pria---
ἑωράκασιν	e(wra/kasin	ὁράω	o(ra/w	v3pria---
ἑωράκατε	e(wra/kate	ὁράω	o(ra/w	v2pria---
ἑωράκατέ	e(wra/kate/	ὁράω	o(ra/w	v2pria---
ἑώρακα	e(w/raka	ὁράω	o(ra/w	v1sria---
