’	'	ἒ	e)\	x--------
ὀρχεόμενοι	o)rxeo/menoi	ὀρχέω	o)rxe/w	v-pppemv-
ὀρχηδόν	o)rxhdo/n	ὀρχηδόν	o)rxhdo/n	d--------
ὀρχέετο	o)rxe/eto	ὀρχέομαι	o)rxe/omai	v3siie---
ὀρχέετο	o)rxe/eto	ὀρχέω	o)rxe/w	v3siie---
ὀρχέονται	o)rxe/ontai	ὀρχέομαι	o)rxe/omai	v3ppie---
ὀρχέονται	o)rxe/ontai	ὀρχέω	o)rxe/w	v3ppie---
ὀρχήσασθαι	o)rxh/sasqai	ὀρχέομαι	o)rxe/omai	v--ane---
ὀρχήσασθαι	o)rxh/sasqai	ὀρχέω	o)rxe/w	v--anm---
ὀρχήσατο	o)rxh/sato	ὀρχέομαι	o)rxe/omai	v3saie---
ὀρχήσατο	o)rxh/sato	ὀρχέω	o)rxe/w	v3saim---
ὀρωρυγμένον	o)rwrugme/non	ὀρύσσω	o)ru/ssw	v-srpema-
ὀρωρυγμένον	o)rwrugme/non	ὀρύσσω	o)ru/ssw	v-srpenn-
ὀρωρυγμένον	o)rwrugme/non	ὀρύσσω	o)ru/ssw	v-srpenv-
ὀρωρυγμένον	o)rwrugme/non	ὀρύσσω	o)ru/ssw	v-srpena-
ὀρέγοντα	o)re/gonta	ὀρέγω	o)re/gw	v-pppann-
ὀρέγοντα	o)re/gonta	ὀρέγω	o)re/gw	v-pppanv-
ὀρέγοντα	o)re/gonta	ὀρέγω	o)re/gw	v-pppana-
ὀρέγοντα	o)re/gonta	ὀρέγω	o)re/gw	v-sppama-
ὀρέων	o)re/wn	ὄρος	o)/ros	n-p---ng-
ὀρέων	o)re/wn	ὀρεύς	o)reu/s	n-p---mg-
ὀρέων	o)re/wn	ὀρεύς	o)reu/s	n-p---mg-
ὀρόφοισιν	o)ro/foisin	ὄροφος	o)/rofos	n-p---md-
ὀρύγματα	o)ru/gmata	ὄρυγμα	o)/rugma	n-p---nn-
ὀρύγματα	o)ru/gmata	ὄρυγμα	o)/rugma	n-p---nv-
ὀρύγματα	o)ru/gmata	ὄρυγμα	o)/rugma	n-p---na-
ὀρύγματος	o)ru/gmatos	ὄρυγμα	o)/rugma	n-s---ng-
ὀρύξαι	o)ru/cai	ὀρύσσω	o)ru/ssw	v3saoa---
ὀρύξαντες	o)ru/cantes	ὀρύσσω	o)ru/ssw	v-papamn-
ὀρύξαντες	o)ru/cantes	ὀρύσσω	o)ru/ssw	v-papamv-
ὀρύξας	o)ru/cas	ὀρύσσω	o)ru/ssw	v-sapamn-
ὀρύξας	o)ru/cas	ὀρύσσω	o)ru/ssw	v-sapamv-
ὀρύξασα	o)ru/casa	ὀρύσσω	o)ru/ssw	v-sapafn-
ὀρύξασα	o)ru/casa	ὀρύσσω	o)ru/ssw	v-sapafv-
ὀρύξασθαι	o)ru/casqai	ὀρύσσω	o)ru/ssw	v--anm---
ὀρύσσειν	o)ru/ssein	ὀρύσσω	o)ru/ssw	v--pna---
ὀρύσσεται	o)ru/ssetai	ὀρύσσω	o)ru/ssw	v3spie---
ὀρύσσετε	o)ru/ssete	ὀρύσσω	o)ru/ssw	v2ppma---
ὀρύσσετε	o)ru/ssete	ὀρύσσω	o)ru/ssw	v2ppia---
ὀρύσσετε	o)ru/ssete	ὀρύσσω	o)ru/ssw	v2piia---
ὀρύσσοντας	o)ru/ssontas	ὀρύσσω	o)ru/ssw	v-pppama-
ὀρύσσοντες	o)ru/ssontes	ὀρύσσω	o)ru/ssw	v-pppamn-
ὀρύσσοντες	o)ru/ssontes	ὀρύσσω	o)ru/ssw	v-pppamv-
ὀρύσσοντές	o)ru/ssonte/s	ὀρύσσω	o)ru/ssw	v-pppamn-
ὀρύσσοντές	o)ru/ssonte/s	ὀρύσσω	o)ru/ssw	v-pppamv-
ὀρύσσουσα	o)ru/ssousa	ὀρύσσω	o)ru/ssw	v-sppafn-
ὀρύσσουσα	o)ru/ssousa	ὀρύσσω	o)ru/ssw	v-sppafv-
ὀρύσσουσι	o)ru/ssousi	ὀρύσσω	o)ru/ssw	v-pppamd-
ὀρύσσουσι	o)ru/ssousi	ὀρύσσω	o)ru/ssw	v-pppand-
ὀρύσσουσι	o)ru/ssousi	ὀρύσσω	o)ru/ssw	v3ppia---
ὀρύσσων	o)ru/sswn	ὀρύσσω	o)ru/ssw	v-sppamn-
ὀρώρυκται	o)rw/ruktai	ὀρύσσω	o)ru/ssw	v3srie---
ὀρώρυκτο	o)rw/rukto	ὀρύσσω	o)ru/ssw	v3slie---
ὀστείνους	o)stei/nous	ὀστέινος	o)ste/inos	a-p---ma-
ὀστέα	o)ste/a	ὀστέον	o)ste/on	n-p---nn-
ὀστέα	o)ste/a	ὀστέον	o)ste/on	n-p---nv-
ὀστέα	o)ste/a	ὀστέον	o)ste/on	n-p---na-
ὀστέον	o)ste/on	ὀστέον	o)ste/on	n-s---nn-
ὀστέον	o)ste/on	ὀστέον	o)ste/on	n-s---nv-
ὀστέον	o)ste/on	ὀστέον	o)ste/on	n-s---na-
ὀστέου	o)ste/ou	ὀστέον	o)ste/on	n-s---ng-
ὀστέων	o)ste/wn	ὀστέον	o)ste/on	n-p---ng-
ὀσφραινομένους	o)sfrainome/nous	ὀσφραίνομαι	o)sfrai/nomai	v-pppema-
ὀσφραινόμενος	o)sfraino/menos	ὀσφραίνομαι	o)sfrai/nomai	v-sppemn-
ὀσφύν	o)sfu/n	ὀσφύς	o)sfu/s	n-s---fa-
ὀσφύν	o)sfu/n	ὀσφύς	o)sfu/s	n-s---fa-
ὀφειλόμενά	o)feilo/mena/	ὀφείλω	o)fei/lw	v-pppenn-
ὀφειλόμενά	o)feilo/mena/	ὀφείλω	o)fei/lw	v-pppenv-
ὀφειλόμενά	o)feilo/mena/	ὀφείλω	o)fei/lw	v-pppena-
ὀφείλει	o)fei/lei	ὀφέλλω	o)fe/llw	v3sasa---
ὀφείλει	o)fei/lei	ὀφείλω	o)fei/lw	v2spie---
ὀφείλει	o)fei/lei	ὀφείλω	o)fei/lw	v3spia---
ὀφείλει	o)fei/lei	ὀφειλέω	o)feile/w	v2spma---
ὀφείλει	o)fei/lei	ὀφειλέω	o)feile/w	v3siia---
ὀφείλειν	o)fei/lein	ὀφείλω	o)fei/lw	v--pna---
ὀφείλεις	o)fei/leis	ὀφέλλω	o)fe/llw	v2sasa---
ὀφείλεις	o)fei/leis	ὀφείλω	o)fei/lw	v2spia---
ὀφείλεις	o)fei/leis	ὀφειλέω	o)feile/w	v2siia---
ὀφείλοντα	o)fei/lonta	ὀφείλω	o)fei/lw	v-pppann-
ὀφείλοντα	o)fei/lonta	ὀφείλω	o)fei/lw	v-pppanv-
ὀφείλοντα	o)fei/lonta	ὀφείλω	o)fei/lw	v-pppana-
ὀφείλοντα	o)fei/lonta	ὀφείλω	o)fei/lw	v-sppama-
ὀφείλω	o)fei/lw	ὀφέλλω	o)fe/llw	v1sasa---
ὀφείλω	o)fei/lw	ὀφέλλω	o)fe/llw	v2saim---
ὀφείλω	o)fei/lw	ὀφείλω	o)fei/lw	v1spsa---
ὀφείλω	o)fei/lw	ὀφείλω	o)fei/lw	v1spia---
ὀφθαλμιῶντες	o)fqalmiw=ntes	ὀφθαλμιάω	o)fqalmia/w	v-pppamn-
ὀφθαλμιῶντες	o)fqalmiw=ntes	ὀφθαλμιάω	o)fqalmia/w	v-pppamv-
ὀφθαλμούς	o)fqalmou/s	ὀφθαλμός	o)fqalmo/s	n-p---ma-
ὀφθαλμοῖσι	o)fqalmoi=si	ὀφθαλμός	o)fqalmo/s	n-p---md-
ὀφθαλμοῦ	o)fqalmou=	ὀφθαλμός	o)fqalmo/s	n-s---mg-
ὀφθαλμόν	o)fqalmo/n	ὀφθαλμός	o)fqalmo/s	n-s---ma-
ὀφθαλμῶν	o)fqalmw=n	ὀφθαλμός	o)fqalmo/s	n-p---mg-
ὀφθείησαν	o)fqei/hsan	ὁράω	o(ra/w	v3paop---
ὀφθεῖσαν	o)fqei=san	ὁράω	o(ra/w	v-sappfa-
ὀφθεῖσι	o)fqei=si	ὁράω	o(ra/w	v-pappmd-
ὀφθεῖσι	o)fqei=si	ὁράω	o(ra/w	v-pappnd-
ὀφθῆναι	o)fqh=nai	ὁράω	o(ra/w	v--anp---
ὀφρυόεντα	o)fruo/enta	ὀφρυόεις	o)fruo/eis	n-p---nn-
ὀφρυόεντα	o)fruo/enta	ὀφρυόεις	o)fruo/eis	n-p---nv-
ὀφρυόεντα	o)fruo/enta	ὀφρυόεις	o)fruo/eis	n-p---na-
ὀφρυόεντα	o)fruo/enta	ὀφρυόεις	o)fruo/eis	n-s---ma-
ὀφρύη	o)fru/h	ὀφρύη	o)fru/h	n-s---fn-
ὀφρύη	o)fru/h	ὀφρύη	o)fru/h	n-s---fv-
ὀφρύη	o)fru/h	ὀφρυάω	o)frua/w	v2spma---
ὀφρύη	o)fru/h	ὀφρυάω	o)frua/w	v2spma---
ὀφρύη	o)fru/h	ὀφρυάω	o)frua/w	v3siia---
ὀφρύης	o)fru/hs	ὀφρύη	o)fru/h	n-s---fg-
ὀφρύης	o)fru/hs	ὀφρυάω	o)frua/w	v2spia---
ὀφρύης	o)fru/hs	ὀφρυάω	o)frua/w	v2siia---
ὀφρύων	o)fru/wn	ὀφρύς	o)fru/s	n-p---fg-
ὀφρύων	o)fru/wn	ὀφρυάω	o)frua/w	v3piia---
ὀφρύων	o)fru/wn	ὀφρυάω	o)frua/w	v1siia---
ὀφρύῃ	o)fru/h|	ὀφρύη	o)fru/h	n-s---fd-
ὀφρῦς	o)fru=s	ὀφρύς	o)fru/s	n-p---fa-
ὀφρῦς	o)fru=s	ὀφρύς	o)fru/s	n-p---fn-
ὀφρῦς	o)fru=s	ὀφρύς	o)fru/s	n-p---fv-
ὀφίων	o)fi/wn	ὄφις	o)/fis	n-p---mg-
ὀφίων	o)fi/wn	ὀφίων	o)fi/wn	n-s---mn-
ὀφίων	o)fi/wn	ὀφίων	o)fi/wn	n-s---mv-
ὀχετευόμενον	o)xeteuo/menon	ὀχετεύω	o)xeteu/w	v-sppema-
ὀχετευόμενον	o)xeteuo/menon	ὀχετεύω	o)xeteu/w	v-sppenn-
ὀχετευόμενον	o)xeteuo/menon	ὀχετεύω	o)xeteu/w	v-sppenv-
ὀχετευόμενον	o)xeteuo/menon	ὀχετεύω	o)xeteu/w	v-sppena-
ὀχετεῦσαι	o)xeteu=sai	ὀχετεύω	o)xeteu/w	v--ana---
ὀχετόν	o)xeto/n	ὀχετός	o)xeto/s	n-s---ma-
ὀχετῶν	o)xetw=n	ὀχετός	o)xeto/s	n-p---mg-
ὀχευόμενα	o)xeuo/mena	ὀχεύω	o)xeu/w	v-pppenn-
ὀχευόμενα	o)xeuo/mena	ὀχεύω	o)xeu/w	v-pppenv-
ὀχευόμενα	o)xeuo/mena	ὀχεύω	o)xeu/w	v-pppena-
ὀχεῦσαι	o)xeu=sai	ὀχέω	o)xe/w	v-pppafn-
ὀχεῦσαι	o)xeu=sai	ὀχέω	o)xe/w	v-pppafv-
ὀχεῦσαι	o)xeu=sai	ὀχεύω	o)xeu/w	v--ana---
ὀχληρόν	o)xlhro/n	ὀχληρός	o)xlhro/s	a-s---ma-
ὀχληρόν	o)xlhro/n	ὀχληρός	o)xlhro/s	a-s---nn-
ὀχληρόν	o)xlhro/n	ὀχληρός	o)xlhro/s	a-s---nv-
ὀχληρόν	o)xlhro/n	ὀχληρός	o)xlhro/s	a-s---na-
ὀχάνων	o)xa/nwn	ὄχανον	o)/xanon	n-p---ng-
ὀχήματα	o)xh/mata	ὄχημα	o)/xhma	n-p---nn-
ὀχήματα	o)xh/mata	ὄχημα	o)/xhma	n-p---nv-
ὀχήματα	o)xh/mata	ὄχημα	o)/xhma	n-p---na-
ὀψομένους	o)yome/nous	ὁράω	o(ra/w	v-pfpmma-
ὀψοποιούς	o)yopoiou/s	ὀψοποιός	o)yopoio/s	n-p---ma-
ὀψίγονος	o)yi/gonos	ὀψίγονος	o)yi/gonos	n-s---mn-
ὀψίγονος	o)yi/gonos	ὀψίγονος	o)yi/gonos	n-s---fn-
ὀψίην	o)yi/hn	ὄψιος	o)/yios	a-s---fa-
ὀψίην	o)yi/hn	ὀψία	o)yi/a	n-s---fa-
ὀψίης	o)yi/hs	ὄψιος	o)/yios	a-s---fg-
ὀψίης	o)yi/hs	ὀψία	o)yi/a	n-s---fg-
ὀψόμενόν	o)yo/meno/n	ὁράω	o(ra/w	v-sfpmma-
ὀψόμενόν	o)yo/meno/n	ὁράω	o(ra/w	v-sfpmnn-
ὀψόμενόν	o)yo/meno/n	ὁράω	o(ra/w	v-sfpmnv-
ὀψόμενόν	o)yo/meno/n	ὁράω	o(ra/w	v-sfpmna-
ὀϊζυρήν	o)i+zurh/n	ὀιζυρός	o)izuro/s	a-s---fa-
ὀϊστούς	o)i+stou/s	ὀιστός	o)isto/s	n-p---ma-
ὀϊστοῦ	o)i+stou=	ὀιστός	o)isto/s	n-s---mg-
ὀϊστόν	o)i+sto/n	ὀιστός	o)isto/s	n-s---ma-
ὀϊστῶν	o)i+stw=n	ὀιστός	o)isto/s	n-p---mg-
ὀΐων	o)i+/wn	ὄις	o)/is	n-p---mg-
ὀΐων	o)i+/wn	ὄις	o)/is	n-p---fg-
ὁ	o(	ὁ	o(	l-s---mn-
ὁδοιπορίην	o(doipori/hn	ὁδοιπορία	o(doipori/a	n-s---fa-
ὁδοιπορίῃσι	o(doipori/h|si	ὁδοιπορία	o(doipori/a	n-p---fd-
ὁδοιπόρεον	o(doipo/reon	ὁδοιπορέω	o(doipore/w	v3piia---
ὁδοιπόρεον	o(doipo/reon	ὁδοιπορέω	o(doipore/w	v1siia---
ὁδοφυλάκων	o(dofula/kwn	ὁδοφύλαξ	o(dofu/lac	n-p---mg-
ὁδούς	o(dou/s	ὁδόσ1	o(do/s1	n-p---ma-
ὁδούς	o(dou/s	ὁδόσ2	o(do/s2	n-p---fa-
ὁδοῖσι	o(doi=si	ὁδάω	o(da/w	v-pppamd-
ὁδοῖσι	o(doi=si	ὁδάω	o(da/w	v-pppand-
ὁδοῖσι	o(doi=si	ὁδόσ1	o(do/s1	n-p---md-
ὁδοῖσι	o(doi=si	ὁδόσ2	o(do/s2	n-p---fd-
ὁδοῖσι	o(doi=si	ὁδόω	o(do/w	v-pppamd-
ὁδοῖσι	o(doi=si	ὁδόω	o(do/w	v-pppand-
ὁδοῖσι	o(doi=si	ὁδόω	o(do/w	v3spsa---
ὁδοῖσι	o(doi=si	ὁδόω	o(do/w	v3ppia---
ὁδοῦ	o(dou=	ὁδάω	o(da/w	v2spme---
ὁδοῦ	o(dou=	ὁδόσ1	o(do/s1	n-s---mg-
ὁδοῦ	o(dou=	ὁδόσ2	o(do/s2	n-s---fg-
ὁδοῦ	o(dou=	ὁδόω	o(do/w	v2spme---
ὁδοῦ	o(dou=	ὁδόω	o(do/w	v2siie---
ὁδοῦται	o(dou=tai	ὁδόω	o(do/w	v3spie---
ὁδόν	o(do/n	ὁδόσ1	o(do/s1	n-s---ma-
ὁδόν	o(do/n	ὁδόσ2	o(do/s2	n-s---fa-
ὁδός	o(do/s	ὁδόσ1	o(do/s1	n-s---mn-
ὁδός	o(do/s	ὁδόσ2	o(do/s2	n-s---fn-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppamv-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppann-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppanv-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppana-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppamn-
ὁδῶν	o(dw=n	ὁδάω	o(da/w	v-sppamn-
ὁδῶν	o(dw=n	ὁδόσ1	o(do/s1	n-p---mg-
ὁδῶν	o(dw=n	ὁδόσ2	o(do/s2	n-p---fg-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v-sppamv-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v-sppann-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v-sppanv-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v-sppana-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v-sppamn-
ὁδῶν	o(dw=n	ὁδόω	o(do/w	v--pna---
ὁδῷ	o(dw=|	ὁδάω	o(da/w	v3spoa---
ὁδῷ	o(dw=|	ὁδόσ1	o(do/s1	n-s---md-
ὁδῷ	o(dw=|	ὁδόσ2	o(do/s2	n-s---fd-
ὁκοδαπή	o(kodaph/	ὁποδαπός	o(podapo/s	a-s---fn-
ὁκοδαπή	o(kodaph/	ὁποδαπός	o(podapo/s	a-s---fv-
ὁκοδαπός	o(kodapo/s	ὁποδαπός	o(podapo/s	a-s---mn-
ὁκοσέων	o(kose/wn	ὁπόσος	o(po/sos	a-p---mg-
ὁκοσέων	o(kose/wn	ὁπόσος	o(po/sos	a-p---fg-
ὁκοτέρην	o(kote/rhn	ὁπότερος	o(po/teros	a-s---fa-
ὁκοτέροισι	o(kote/roisi	ὁπότερος	o(po/teros	a-p---md-
ὁκοτέροισι	o(kote/roisi	ὁπότερος	o(po/teros	a-p---nd-
ὁκοτέροισί	o(kote/roisi/	ὁπότερος	o(po/teros	a-p---md-
ὁκοτέροισί	o(kote/roisi/	ὁπότερος	o(po/teros	a-p---nd-
ὁκοτέρου	o(kote/rou	ὁπότερος	o(po/teros	a-s---mg-
ὁκοτέρου	o(kote/rou	ὁπότερος	o(po/teros	a-s---ng-
ὁκοτέρῃ	o(kote/rh|	ὁπότερος	o(po/teros	a-s---fd-
ὁκοίων	o(koi/wn	ὁποῖος	o(poi=os	a-p---fg-
ὁκοίων	o(koi/wn	ὁποῖος	o(poi=os	a-p---mg-
ὁκοίων	o(koi/wn	ὁποῖος	o(poi=os	a-p---ng-
ὁκοῖον	o(koi=on	ὁποῖος	o(poi=os	a-s---ma-
ὁκοῖον	o(koi=on	ὁποῖος	o(poi=os	a-s---nn-
ὁκοῖον	o(koi=on	ὁποῖος	o(poi=os	a-s---nv-
ὁκοῖον	o(koi=on	ὁποῖος	o(poi=os	a-s---na-
ὁκοῖοί	o(koi=oi/	ὁποῖος	o(poi=os	a-p---mn-
ὁκοῖοί	o(koi=oi/	ὁποῖος	o(poi=os	a-p---mv-
ὁκοῖόν	o(koi=o/n	ὁποῖος	o(poi=os	a-s---ma-
ὁκοῖόν	o(koi=o/n	ὁποῖος	o(poi=os	a-s---nn-
ὁκοῖόν	o(koi=o/n	ὁποῖος	o(poi=os	a-s---nv-
ὁκοῖόν	o(koi=o/n	ὁποῖος	o(poi=os	a-s---na-
ὁκοῖός	o(koi=o/s	ὁποῖος	o(poi=os	a-s---mn-
ὁκόθεν	o(ko/qen	ὁπόθεν	o(po/qen	d--------
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-p---nn-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-p---nv-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-p---na-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-d---fn-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-d---fv-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-d---fa-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-s---fn-
ὁκόσα	o(ko/sa	ὁπόσος	o(po/sos	a-s---fv-
ὁκόσην	o(ko/shn	ὁπόσος	o(po/sos	a-s---fa-
ὁκόσοι	o(ko/soi	ὁπόσος	o(po/sos	a-p---mn-
ὁκόσοι	o(ko/soi	ὁπόσος	o(po/sos	a-p---mv-
ὁκόσοισι	o(ko/soisi	ὁπόσος	o(po/sos	a-p---md-
ὁκόσοισι	o(ko/soisi	ὁπόσος	o(po/sos	a-p---nd-
ὁκόσον	o(ko/son	ὁπόσος	o(po/sos	a-s---ma-
ὁκόσον	o(ko/son	ὁπόσος	o(po/sos	a-s---nn-
ὁκόσον	o(ko/son	ὁπόσος	o(po/sos	a-s---nv-
ὁκόσον	o(ko/son	ὁπόσος	o(po/sos	a-s---na-
ὁκόσος	o(ko/sos	ὁπόσος	o(po/sos	a-s---mn-
ὁκόσῃσι	o(ko/sh|si	ὁπόσος	o(po/sos	a-p---fd-
ὁκότε	o(ko/te	ὁπότε	o(po/te	d--------
ὁκότερα	o(ko/tera	ὁπότερος	o(po/teros	a-p---nn-
ὁκότερα	o(ko/tera	ὁπότερος	o(po/teros	a-p---nv-
ὁκότερα	o(ko/tera	ὁπότερος	o(po/teros	a-p---na-
ὁκότεροι	o(ko/teroi	ὁπότερος	o(po/teros	a-p---mn-
ὁκότεροι	o(ko/teroi	ὁπότερος	o(po/teros	a-p---mv-
ὁκότερον	o(ko/teron	ὁπότερος	o(po/teros	a-s---ma-
ὁκότερον	o(ko/teron	ὁπότερος	o(po/teros	a-s---nn-
ὁκότερον	o(ko/teron	ὁπότερος	o(po/teros	a-s---nv-
ὁκότερον	o(ko/teron	ὁπότερος	o(po/teros	a-s---na-
ὁκότερος	o(ko/teros	ὁπότερος	o(po/teros	a-s---mn-
ὁλκοί	o(lkoi/	ὁλκόσ1	o(lko/s1	a-p---mn-
ὁλκοί	o(lkoi/	ὁλκόσ1	o(lko/s1	a-p---mv-
ὁλκοί	o(lkoi/	ὁλκόσ2	o(lko/s2	n-p---mn-
ὁλκοί	o(lkoi/	ὁλκόσ2	o(lko/s2	n-p---mv-
ὁλκάδα	o(lka/da	ὁλκάς	o(lka/s	n-s---fa-
ὁλκάδας	o(lka/das	ὁλκάς	o(lka/s	n-p---fa-
ὁλκάδι	o(lka/di	ὁλκάς	o(lka/s	n-s---fd-
ὁλκάδων	o(lka/dwn	ὁλκάς	o(lka/s	n-p---fg-
ὁλκάσι	o(lka/si	ὁλκάς	o(lka/s	n-p---fd-
ὁμαιχμίην	o(maixmi/hn	ὁμαιχμία	o(maixmi/a	n-s---fa-
ὁμαίμονας	o(mai/monas	ὁμαίμων	o(mai/mwn	n-p---ma-
ὁμαίμους	o(mai/mous	ὅμαιμος	o(/maimos	n-p---ma-
ὁμαίμους	o(mai/mous	ὅμαιμος	o(/maimos	n-p---fa-
ὁμαίμους	o(mai/mous	ὁμαίμων	o(mai/mwn	n-p---ma-
ὁμιλέειν	o(mile/ein	ὁμιλέω	o(mile/w	v--pna---
ὁμιλέοντα	o(mile/onta	ὁμιλέω	o(mile/w	v-pppann-
ὁμιλέοντα	o(mile/onta	ὁμιλέω	o(mile/w	v-pppanv-
ὁμιλέοντα	o(mile/onta	ὁμιλέω	o(mile/w	v-pppana-
ὁμιλέοντα	o(mile/onta	ὁμιλέω	o(mile/w	v-sppama-
ὁμιλέοντες	o(mile/ontes	ὁμιλέω	o(mile/w	v-pppamn-
ὁμιλέοντες	o(mile/ontes	ὁμιλέω	o(mile/w	v-pppamv-
ὁμιλήσαντα	o(milh/santa	ὁμιλέω	o(mile/w	v-papann-
ὁμιλήσαντα	o(milh/santa	ὁμιλέω	o(mile/w	v-papanv-
ὁμιλήσαντα	o(milh/santa	ὁμιλέω	o(mile/w	v-papana-
ὁμιλήσαντα	o(milh/santa	ὁμιλέω	o(mile/w	v-sapama-
ὁμιλήσαντά	o(milh/santa/	ὁμιλέω	o(mile/w	v-papann-
ὁμιλήσαντά	o(milh/santa/	ὁμιλέω	o(mile/w	v-papanv-
ὁμιλήσαντά	o(milh/santa/	ὁμιλέω	o(mile/w	v-papana-
ὁμιλήσαντά	o(milh/santa/	ὁμιλέω	o(mile/w	v-sapama-
ὁμιλήσας	o(milh/sas	ὁμιλέω	o(mile/w	v-sapamn-
ὁμιλήσας	o(milh/sas	ὁμιλέω	o(mile/w	v-sapamv-
ὁμιλίαι	o(mili/ai	ὁμιλία	o(mili/a	n-p---fn-
ὁμιλίαι	o(mili/ai	ὁμιλία	o(mili/a	n-p---fv-
ὁμιλίαι	o(mili/ai	ὁμιλία	o(mili/a	n-s---fd-
ὁμιλίας	o(mili/as	ὁμιλία	o(mili/a	n-p---fa-
ὁμιλίας	o(mili/as	ὁμιλία	o(mili/a	n-s---fg-
ὁμιλίην	o(mili/hn	ὁμιλία	o(mili/a	n-s---fa-
ὁμογλώσσους	o(moglw/ssous	ὁμόγλωσσος	o(mo/glwssos	n-p---ma-
ὁμογλώσσους	o(moglw/ssous	ὁμόγλωσσος	o(mo/glwssos	n-p---fa-
ὁμοεθνέων	o(moeqne/wn	ὁμοεθνέω	o(moeqne/w	v-sppamn-
ὁμοεθνέων	o(moeqne/wn	ὁμοεθνής	o(moeqnh/s	n-p---mg-
ὁμοεθνέων	o(moeqne/wn	ὁμοεθνής	o(moeqnh/s	n-p---fg-
ὁμοεθνέων	o(moeqne/wn	ὁμοεθνής	o(moeqnh/s	n-p---ng-
ὁμοιοτάτη	o(moiota/th	ὅμοιος	o(/moios	a-s---fns
ὁμοιοτάτη	o(moiota/th	ὅμοιος	o(/moios	a-s---fvs
ὁμοιοτάτη	o(moiota/th	ὅμοιος	o(/moios	a-s---fns
ὁμοιοτάτη	o(moiota/th	ὅμοιος	o(/moios	a-s---fvs
ὁμοιοτάτη	o(moiota/th	ὁμοῖος	o(moi=os	a-s---fns
ὁμοιοτάτη	o(moiota/th	ὁμοῖος	o(moi=os	a-s---fvs
ὁμοιούμενοι	o(moiou/menoi	ὁμοιόω	o(moio/w	v-pppemn-
ὁμοιούμενοι	o(moiou/menoi	ὁμοιόω	o(moio/w	v-pppemv-
ὁμοιούμενος	o(moiou/menos	ὁμοιόω	o(moio/w	v-sppemn-
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-------s
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nns
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nvs
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nas
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-------s
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nns
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nvs
ὁμοιότατα	o(moio/tata	ὅμοιος	o(/moios	a-p---nas
ὁμοιότατα	o(moio/tata	ὁμοῖος	o(moi=os	a-------s
ὁμοιότατα	o(moio/tata	ὁμοῖος	o(moi=os	a-p---nns
ὁμοιότατα	o(moio/tata	ὁμοῖος	o(moi=os	a-p---nvs
ὁμοιότατα	o(moio/tata	ὁμοῖος	o(moi=os	a-p---nas
ὁμοιόταται	o(moio/tatai	ὅμοιος	o(/moios	a-p---fns
ὁμοιόταται	o(moio/tatai	ὅμοιος	o(/moios	a-p---fvs
ὁμοιόταται	o(moio/tatai	ὅμοιος	o(/moios	a-p---fns
ὁμοιόταται	o(moio/tatai	ὅμοιος	o(/moios	a-p---fvs
ὁμοιόταται	o(moio/tatai	ὁμοῖος	o(moi=os	a-p---fns
ὁμοιόταται	o(moio/tatai	ὁμοῖος	o(moi=os	a-p---fvs
ὁμοιότατοι	o(moio/tatoi	ὅμοιος	o(/moios	a-p---mns
ὁμοιότατοι	o(moio/tatoi	ὅμοιος	o(/moios	a-p---mvs
ὁμοιότατοι	o(moio/tatoi	ὅμοιος	o(/moios	a-p---mns
ὁμοιότατοι	o(moio/tatoi	ὅμοιος	o(/moios	a-p---mvs
ὁμοιότατοι	o(moio/tatoi	ὁμοῖος	o(moi=os	a-p---mns
ὁμοιότατοι	o(moio/tatoi	ὁμοῖος	o(moi=os	a-p---mvs
ὁμοιότατον	o(moio/taton	ὅμοιος	o(/moios	a-s---mas
ὁμοιότατον	o(moio/taton	ὅμοιος	o(/moios	a-s---nns
ὁμοιότατον	o(moio/taton	ὅμοιος	o(/moios	a-s---nvs
